Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
1.5736e-05 0.643053 0.356947 0.358364 0.641636 -0.0600904 -0.00331609
1.59709e-05 0.714939 0.285061 0.406131 0.593869 -0.0971424 -0.0961469
1.62058e-05 0.800246 0.199754 0.458801 0.541199 -0.145886 0.0963743
1.64406e-05 0.802824 0.197176 0.39156 0.60844 0.0497348 0.0171946
1.66755e-05 0.802457 0.197543 0.416623 0.583377 0.05697 0.0764517
1.69103e-05 0.832555 0.167445 0.483383 0.516617 -0.0204664 0.137672
1.71452e-05 0.874837 0.125163 0.532631 0.467369 -0.0598219 0.0400983
1.73801e-05 0.882693 0.117307 0.514608 0.485392 0.0364072 -0.00887333
1.76149e-05 0.907753 0.0922467 0.573972 0.426028 -0.0220361 -0.0507718
1.78498e-05 0.962378 0.0376218 0.670145 0.329855 -0.16856 0.280626
1.80847e-05 0.978074 0.0219261 0.631501 0.368499 -0.0309002 0.131474
1.83195e-05 0.991162 0.00883807 0.666346 0.333654 -0.0461406 0.0771883
1.85544e-05 0.993154 0.00684569 0.654407 0.345593 0.039995 -0.0867322
1.87893e-05 0.99949 0.000509616 0.72464 0.27536 -0.0577078 0.185053
1.90241e-05 0.999993 6.83745e-06 0.732818 0.267182 -0.0152198 -0.104995
1.9259e-05 0.996629 0.00337085 0.731271 0.268729 0.0488494 -0.0936628
1.94939e-05 0.989527 0.010473 0.767837 0.232163 0.0264104 -0.209189
1.97287e-05 0.987261 0.0127392 0.817746 0.182254 -0.0395104 0.036866
1.99636e-05 0.989421 0.0105792 0.852887 0.147113 -0.0820466 0.179548
2.01985e-05 0.971113 0.0288873 0.817097 0.182903 0.0727209 -0.0476734
2.04333e-05 0.95463 0.0453695 0.854345 0.145655 0.0249181 0.113033
2.06682e-05 0.954853 0.0451469 0.900222 0.099778 -0.0636475 0.104351
2.09031e-05 0.936291 0.0637088 0.890902 0.109098 0.0202477 0.0160187
2.11379e-05 0.930923 0.069077 0.921216 0.0787839 -0.0403372 0.21164
2.13728e-05 0.928414 0.0715859 0.93626 0.0637402 -0.0490773 -0.00221303
2.16077e-05 0.882769 0.117231 0.910428 0.0895715 0.0975951 -0.0463616
2.18425e-05 0.868307 0.131693 0.950917 0.0490829 -0.0170294 -0.0458758
2.20774e-05 0.815612 0.184388 0.937496 0.0625041 0.083236 -0.0210185
2.23123e-05 0.800176 0.199824 0.966243 0.0337567 -0.0228273 0.102615
2.25471e-05 0.789889 0.210111 0.972905 0.027095 -0.0353397 0.0154037
2.2782e-05 0.754757 0.245243 0.967282 0.0327182 0.0230871 -0.120624
2.30169e-05 0.774739 0.225261 0.987407 0.0125931 -0.10941 -0.0149598
2.32517e-05 0.741458 0.258542 0.970881 0.0291186 0.0153259 -0.241824
2.34866e-05 0.716381 0.283619 0.970587 0.0294127 -0.00583174 0.0646092
2.37215e-05 0.625737 0.374263 0.936501 0.0634989 0.130675 0.0224019
2.39563e-05 0.547046 0.452954 0.938342 0.0616583 0.0972188 -0.12586
2.41912e-05 0.548662 0.451338 0.963729 0.0362714 -0.0651903 0.105541
2.44261e-05 0.51096 0.48904 0.937951 0.0620485 0.0128637 -0.0321938
2.46609e-05 0.458631 0.541369 0.925042 0.0749575 0.0422144 -0.506796
2.48958e-05 0.373911 0.626089 0.889123 0.110877 0.120289 -0.11143
2.51307e-05 0.411774 0.588226 0.940913 0.0590872 -0.124769 0.151749
2.53655e-05 0.409314 0.590686 0.908674 0.0913256 -0.0476137 -0.234108
2.56004e-05 0.396706 0.603294 0.883437 0.116563 -0.0171393 -0.118696
2.58353e-05 0.394286 0.605714 0.868367 0.131633 -0.0316169 0.144358
2.60701e-05 0.319669 0.680331 0.79114 0.20886 0.112923 0.274229
2.6305e-05 0.310043 0.689957 0.825711 0.174289 -0.0326748 -0.00226248
2.65399e-05 0.257581 0.742419 0.763901 0.236099 0.0636311 -0.0427017
2.67747e-05 0.194715 0.805285 0.721733 0.278267 0.0999286 0.0853057
2.70096e-05 0.197706 0.802294 0.767038 0.232962 -0.0603626 -0.100136
2.72445e-05 0.233639 0.766361 0.775132 0.224868 -0.135413 -0.139133
2.74793e-05 0.187204 0.812796 0.654547 0.345453 0.0737045 -0.010305
2.77142e-05 0.151934 0.848066 0.633393 0.366607 0.0560303 0.144106
2.7949e-05 0.139971 0.860029 0.641281 0.358719 -0.00899025 -0.37442
2.81839e-05 0.111594 0.888406 0.57736 0.42264 0.0658181 -0.156666
2.84188e-05 0.0834897 0.91651 0.536625 0.463375 0.0889997 -0.0587342
2.86536e-05 0.106183 0.893817 0.588202 0.411798 -0.07446 -0.0340174
2.88885e-05 0.1168 0.8832 0.531811 0.468189 -0.0231052 0.165662
2.91234e-05 0.102483 0.897517 0.463698 0.536302 0.0509035 0.167035
2.93582e-05 0.120011 0.879989 0.487931 0.512069 -0.0562937 -0.0726979
2.95931e-05 0.167095 0.832905 0.49129 0.50871 -0.125817 0.269228
2.9828e-05 0.133262 0.866738 0.355547 0.644453 0.0908631 -0.0556313
3.00628e-05 0.150266 0.849734 0.391079 0.608921 -0.0453695 0.252931
3.02977e-05 0.152159 0.847841 0.345616 0.654384 -0.0137108 0.374571
3.05326e-05 0.172193 0.827807 0.34947 0.65053 -0.0817205 -0.00495278
3.07674e-05 0.125623 0.874377 0.238458 0.761542 0.107218 -0.168667
3.10023e-05 0.110145 0.889855 0.241274 0.758726 0.0379192 0.261031
3.12372e-05 0.0526361 0.947364 0.156656 0.843344 0.192088 -0.0243145
3.1472e-05 0.0456728 0.954327 0.199894 0.800106 0.0181721 0.0901501
3.17069e-05 0.0492288 0.950771 0.194955 0.805045 -0.0282898 0.00376761
3.19418e-05 0.0380297 0.96197 0.143322 0.856678 0.0515088 -0.00216906
3.21766e-05 0.0449318 0.955068 0.150291 0.849709 -0.0290807 0.149881
3.24115e-05 0.081809 0.918191 0.17477 0.82523 -0.147811 -0.167362
3.26464e-05 0.0676726 0.932327 0.0811869 0.918813 0.0760473 0.19479
3.28812e-05 0.0709144 0.929086 0.0851176 0.914882 0.00350406 0.08997
3.31161e-05 0.0661858 0.933814 0.0622582 0.937742 0.0356465 0.0282505
3.3351e-05 0.0949993 0.905001 0.0786998 0.9213 -0.0850292 0.0991741
3.35858e-05 0.0901776 0.909822 0.0374639 0.962536 0.037337 0.165271
3.38207e-05 0.123343 0.876657 0.0537687 0.946231 -0.091958 0.0448135
3.40556e-05 0.154389 0.845611 0.0409848 0.959015 -0.0722365 -0.10929
3.42904e-05 0.148835 0.851165 0.0170735 0.982926 0.0430687 -0.159838
