Time theta phi abs_alpha2 abs_beta2
0.000107099 0.0944921 2.05245 0.997769 0.00223053
0.000107334 0.0246617 1.46245 0.999848 0.000152042
0.000107569 0.00614062 -1.9536 0.999991 9.42678e-06
0.000107803 0.0555469 -2.31835 0.999229 0.000771165
0.000108038 0.081932 -2.86733 0.998323 0.00167728
0.000108273 0.0886983 0.157659 0.998034 0.00196556
0.000108508 0.00102028 0.220102 1 2.60241e-07
0.000108743 0.0364105 -0.0802877 0.999669 0.000331394
0.000108978 0.0761692 -0.55782 0.99855 0.00144974
0.000109213 0.0539189 2.14855 0.999273 0.000726636
0.000109448 0.0179081 -1.39353 0.99992 8.01726e-05
0.000109682 0.0289746 1.29056 0.99979 0.000209867
0.000109917 0.0418306 0.880966 0.999563 0.000437386
0.000110152 0.00435382 -2.76515 0.999995 4.73893e-06
0.000110387 0.0713447 -0.0486055 0.998728 0.00127198
0.000110622 0.127391 2.52384 0.995948 0.00405163
0.000110857 0.0907528 -1.03183 0.997942 0.00205761
0.000111092 0.114098 -1.36022 0.996749 0.00325105
0.000111326 0.107055 1.43144 0.997138 0.00286247
0.000111561 0.0234045 -2.10414 0.999863 0.000136936
0.000111796 0.0953736 -2.40413 0.997728 0.00227231
0.000112031 0.0443806 -2.68392 0.999508 0.000492329
0.000112266 0.178451 -0.0367635 0.99206 0.00794008
0.000112501 0.133452 -0.151851 0.995554 0.00444577
0.000112736 0.0806206 -0.593013 0.998376 0.00162404
0.000112971 0.0699899 -1.08769 0.998776 0.00122415
0.000113205 0.0305217 -1.43451 0.999767 0.000232875
0.00011344 0.122968 1.10227 0.996224 0.00377554
0.000113675 0.0360391 -2.48336 0.999675 0.000324668
0.00011391 0.155549 -2.77384 0.993963 0.00603665
0.000114145 0.0169041 -2.96263 0.999929 7.14353e-05
0.00011438 0.0870715 -0.0106634 0.998106 0.00189417
0.000114615 0.139576 -0.179822 0.995138 0.00486246
0.000114849 0.016829 2.83372 0.999929 7.08018e-05
0.000115084 0.0893358 2.47646 0.998006 0.0019939
0.000115319 0.00546658 2.18597 0.999993 7.47085e-06
0.000115554 0.043073 1.6819 0.999536 0.000463749
0.000115789 0.0600737 1.3348 0.999098 0.00090194
0.000116024 0.0296231 -1.84691 0.999781 0.000219366
0.000116259 0.114124 -2.52367 0.996747 0.00325253
0.000116494 0.0717411 -2.62934 0.998714 0.00128614
0.000116728 0.0160815 0.314243 0.999935 6.46526e-05
0.000116963 0.0258451 3.02408 0.999833 0.000166983
0.000117198 0.00320319 2.54707 0.999997 2.5651e-06
0.000117433 0.00967117 -0.99493 0.999977 2.33827e-05
0.000117668 0.164599 -1.12979 0.993242 0.00675793
0.000117903 0.0954464 -1.43833 0.997724 0.00227578
0.000118138 0.03665 -1.77288 0.999664 0.000335767
0.000118372 0.00302855 -2.13738 0.999998 2.29302e-06
0.000118607 0.101571 -2.87842 0.997423 0.00257694
0.000118842 0.051478 0.144352 0.999338 0.000662349
0.000119077 0.0993587 -0.293048 0.997534 0.00246601
0.000119312 0.107724 -0.651425 0.997102 0.00289831
0.000119547 0.0240185 -0.87544 0.999856 0.000144216
0.000119782 0.0520918 -1.2097 0.999322 0.000678235
0.000120017 0.0109815 1.58143 0.99997 3.01481e-05
0.000120251 0.111139 -1.74061 0.996915 0.00308479
0.000120486 0.246316 1.05257 0.984909 0.0150913
0.000120721 0.0797586 -2.54335 0.99841 0.00158951
0.000120956 0.0938417 0.115515 0.9978 0.00219995
0.000121191 0.0126719 -0.344555 0.99996 4.01434e-05
0.000121426 0.0790133 -0.783317 0.99844 0.00155996
0.000121661 0.059994 1.80008 0.9991 0.00089955
0.000121895 0.188972 -1.63204 0.991099 0.00890111
0.00012213 0.0454705 -2.32869 0.999483 0.000516802
0.000122365 0.0837897 -2.54867 0.998246 0.00175415
0.0001226 0.0104379 -2.91613 0.999973 2.72373e-05
0.000122835 0.0344685 -0.147112 0.999703 0.00029699
0.00012307 0.036448 2.53497 0.999668 0.000332077
0.000123305 0.10151 -1.08119 0.997426 0.00257386
0.000123539 0.0695825 -1.55529 0.99879 0.00120994
0.000123774 0.0177648 1.07538 0.999921 7.88952e-05
0.000124009 0.137662 -2.51846 0.99527 0.00473025
0.000124244 0.0319835 -0.118116 0.999744 0.000255714
0.000124479 0.0540328 2.49568 0.99927 0.000729709
0.000124714 0.122759 1.8847 0.996237 0.00376269
0.000124949 0.0518948 -1.62457 0.999327 0.000673117
0.000125184 0.0255538 -1.86373 0.999837 0.00016324
0.000125418 0.000380514 -2.21729 1 3.61976e-08
0.000125653 0.0187468 -2.55643 0.999912 8.78579e-05
0.000125888 0.136582 3.10621 0.995344 0.00465641
0.000126123 0.1131 -0.177559 0.996806 0.00319448
0.000126358 0.115634 2.86529 0.996661 0.00333906
0.000126593 0.0750307 2.48447 0.998593 0.00140674
0.000126828 0.0469279 1.95992 0.99945 0.000550456
0.000127062 0.0435616 -1.55409 0.999526 0.000474329
0.000127297 0.0282863 1.28781 0.9998 0.000200015
0.000127532 0.0204755 -2.12534 0.999895 0.000104808
0.000127767 0.00261491 -2.70575 0.999998 1.70944e-06
0.000128002 0.040582 -2.98563 0.999588 0.000411669
0.000128237 0.067224 -0.359708 0.998871 0.00112934
0.000128472 0.0875238 -0.656967 0.998086 0.00191388
0.000128707 0.0485908 2.21128 0.99941 0.000590149
0.000128941 0.0701395 -1.30487 0.998771 0.00122938
0.000129176 0.0793823 -1.87565 0.998425 0.00157456
0.000129411 0.0250818 0.902058 0.999843 0.000157267
0.000129646 0.0660627 0.661951 0.998909 0.00109067
0.000129881 0.0139859 -2.85423 0.999951 4.89006e-05
0.000130116 0.0246066 -0.175597 0.999849 0.000151364
0.000130351 0.122476 2.4949 0.996255 0.0037454
0.000130585 0.00884812 -0.94629 0.99998 1.95722e-05
0.00013082 0.0840765 -1.41706 0.998234 0.00176618
0.000131055 0.00859537 0.9771 0.999982 1.847e-05
0.00013129 0.0992885 0.563153 0.997537 0.00246253
0.000131525 0.0620694 0.208407 0.999037 0.000962842
0.00013176 0.0528826 -0.0675558 0.999301 0.000698979
0.000131995 0.0181449 -0.655291 0.999918 8.23072e-05
0.00013223 0.0422446 2.18555 0.999554 0.000446086
0.000132464 0.0928078 -1.19905 0.997848 0.00215178
0.000132699 0.0334641 -1.26191 0.99972 0.000279936
0.000132934 0.0250299 -1.90454 0.999843 0.000156616
0.000133169 0.068244 -2.18824 0.998836 0.00116386
0.000133404 0.0441864 -2.65511 0.999512 0.000488029
0.000133639 0.0672216 0.0705541 0.998871 0.00112926
0.000133874 0.10747 2.76211 0.997115 0.00288467
0.000134108 0.0574272 -0.725503 0.999176 0.000824244
0.000134343 0.0847482 -1.25134 0.998206 0.00179449
0.000134578 0.142948 -1.49834 0.9949 0.00509987
0.000134813 0.0523009 -1.73077 0.999316 0.000683691
0.000135048 0.00431296 -2.39506 0.999995 4.6504e-06
0.000135283 0.053801 0.31131 0.999277 0.000723462
0.000135518 0.0947161 -0.0910437 0.997759 0.00224111
0.000135753 0.0134419 2.73657 0.999955 4.51707e-05
0.000135987 0.0603976 -0.935053 0.999088 0.000911689
0.000136222 0.0810345 2.17012 0.998359 0.00164075
0.000136457 0.0559769 -1.29167 0.999217 0.00078315
0.000136692 0.0239102 1.44044 0.999857 0.000142918
0.000136927 0.1224 1.1845 0.996259 0.00374079
0.000137162 0.0328546 0.845817 0.99973 0.000269832
0.000137397 0.0714392 -2.64525 0.998725 0.00127535
0.000137631 0.141299 -2.89525 0.995017 0.00498302
0.000137866 0.018659 -0.0741975 0.999913 8.70373e-05
0.000138101 0.00860606 -0.349053 0.999981 1.85159e-05
0.000138336 0.102066 2.14903 0.997398 0.00260209
0.000138571 0.164475 1.90227 0.993252 0.00674778
0.000138806 0.0509463 1.56299 0.999351 0.00064874
0.000139041 0.121535 -2.02639 0.996312 0.00368814
0.000139276 0.028274 -2.20587 0.9998 0.000199842
0.00013951 0.0459242 0.644665 0.999473 0.000527165
0.000139745 0.0228069 0.253866 0.99987 0.000130033
0.00013998 0.191533 -0.442209 0.990857 0.00914324
0.000140215 0.205781 2.15724 0.989451 0.0105491
0.00014045 0.0583711 -1.31865 0.999148 0.000851554
0.000140685 0.123135 -1.65651 0.996214 0.00378576
0.00014092 0.0334416 0.874529 0.99972 0.000279559
0.000141154 0.0626847 0.315207 0.999018 0.00098202
0.000141389 0.0315987 -0.00630139 0.99975 0.000249599
0.000141624 0.0797554 2.96831 0.998411 0.00158939
0.000141859 0.00921905 2.78161 0.999979 2.12476e-05
0.000142094 0.0152308 -0.736349 0.999942 5.79935e-05
0.000142329 0.119031 2.18338 0.996462 0.00353789
0.000142564 0.12636 1.77629 0.996014 0.00398639
0.000142798 0.0835898 1.68907 0.998254 0.0017458
0.000143033 0.0467365 -1.77313 0.999454 0.000545975
0.000143268 0.0422341 0.961015 0.999554 0.000445864
0.000143503 0.133849 0.319887 0.995528 0.00447223
0.000143738 0.0469319 0.00548589 0.999449 0.000550549
0.000143973 0.0418433 3.05716 0.999562 0.000437651
0.000144208 0.134742 2.70749 0.995468 0.00453199
0.000144443 0.00586772 -0.850685 0.999991 8.60751e-06
0.000144677 0.0155741 -1.2745 0.999939 6.06371e-05
0.000144912 0.0726509 1.64578 0.998681 0.00131896
0.000145147 0.063744 -1.55993 0.998985 0.00101548
0.000145382 0.107127 -1.7618 0.997134 0.00286631
0.000145617 0.0343658 -2.22964 0.999705 0.000295223
0.000145852 0.0801305 0.500465 0.998396 0.00160436
0.000146087 0.0820295 3.06433 0.998319 0.00168127
0.000146321 0.000253968 2.78348 1 1.6125e-08
0.000146556 0.00944499 -0.575298 0.999978 2.23018e-05
0.000146791 0.0508826 2.38375 0.999353 0.000647121
0.000147026 0.0100807 1.94112 0.999975 2.54051e-05
0.000147261 0.0578757 1.4713 0.999163 0.000837166
0.000147496 0.00782367 -1.93105 0.999985 1.53024e-05
0.000147731 0.0562842 0.703 0.999208 0.000791768
0.000147966 0.0583323 -2.7818 0.99915 0.000850424
0.0001482 0.105869 -0.0314043 0.997201 0.00279946
0.000148435 0.0786487 -0.327407 0.998454 0.00154561
0.00014867 0.0635746 2.54269 0.99899 0.00101009
0.000148905 0.0407704 2.103 0.999585 0.0004155
0.00014914 0.0342177 -1.27972 0.999707 0.000292684
0.000149375 0.115189 -1.35294 0.996687 0.00331349
0.00014961 0.00753413 -1.3981 0.999986 1.41907e-05
0.000149844 0.0865275 -1.94569 0.998129 0.00187059
0.000150079 0.191272 0.81867 0.990882 0.00911843
0.000150314 0.152067 -2.65484 0.99423 0.00576998
0.000150549 0.0298303 -2.99834 0.999778 0.000222445
0.000150784 0.0869274 2.95579 0.998112 0.0018879
0.000151019 0.0515408 -0.55051 0.999336 0.000663966
0.000151254 0.061268 2.48142 0.999062 0.000938148
0.000151489 0.187185 -0.936446 0.991266 0.00873402
0.000151723 0.0500615 -1.31768 0.999374 0.000626407
0.000151958 0.0543226 -1.52217 0.999262 0.000737556
0.000152193 0.0659231 1.06781 0.998914 0.00108607
0.000152428 0.0423235 0.662844 0.999552 0.000447753
0.000152663 0.125921 0.107525 0.996041 0.00395878
0.000152898 0.0118681 2.7637 0.999965 3.52128e-05
0.000153133 0.169246 2.23325 0.992856 0.00714402
0.000153367 0.131382 2.07082 0.995691 0.00430911
0.000153602 0.049446 -1.51637 0.999389 0.000611102
0.000153837 0.116022 -1.85613 0.996638 0.00336151
0.000154072 0.006294 -1.90033 0.99999 9.90359e-06
0.000154307 0.0719472 0.999495 0.998706 0.00129354
0.000154542 0.0464235 -2.4654 0.999461 0.000538689
0.000154777 0.123654 -2.73958 0.996182 0.00381768
0.000155012 0.118396 2.94923 0.9965 0.00350031
0.000155246 0.0539592 -0.486067 0.999272 0.000727723
0.000155481 0.0433928 2.27927 0.999529 0.000470659
0.000155716 0.00292181 -1.29634 0.999998 2.13424e-06
0.000155951 0.0331635 1.64857 0.999725 0.00027493
0.000156186 0.0164779 -1.74817 0.999932 6.78789e-05
0.000156421 0.0876952 -2.1066 0.998079 0.00192138
0.000156656 0.00344974 -2.73653 0.999997 2.97517e-06
0.00015689 0.128639 -3.11606 0.995869 0.0041313
0.000157125 0.0409963 2.9688 0.99958 0.000420115
0.00015736 0.0698279 2.77368 0.998782 0.00121849
0.000157595 0.0468224 2.23838 0.999452 0.000547985
0.00015783 0.0375347 -1.21095 0.999648 0.000352172
0.000158065 0.0509217 -1.4578 0.999352 0.000648116
0.0001583 0.0278054 1.34887 0.999807 0.000193273
0.000158535 0.0543922 1.09502 0.999261 0.000739446
0.000158769 0.0591665 -2.57871 0.999125 0.000874913
0.000159004 0.0651565 -2.76338 0.998939 0.00106097
0.000159239 0.0203997 -3.12704 0.999896 0.000104033
0.000159474 0.0715017 2.95675 0.998722 0.00127758
0.000159709 0.1748 -0.475386 0.992381 0.00761935
0.000159944 0.158143 -0.560944 0.993761 0.00623927
0.000160179 0.033478 2.32604 0.99972 0.000280169
0.000160413 0.0816825 1.95878 0.998333 0.00166708
0.000160648 0.0287031 -1.43974 0.999794 0.000205953
0.000160883 0.00201084 -1.69301 0.999999 1.01087e-06
0.000161118 0.0216651 1.04322 0.999883 0.000117339
0.000161353 0.0154032 -2.74797 0.999941 5.93136e-05
0.000161588 0.0386994 -0.114492 0.999626 0.000374365
0.000161823 0.0534122 -0.509816 0.999287 0.000713047
0.000162058 0.0258792 2.25216 0.999833 0.000167424
0.000162292 0.0391815 2.05367 0.999616 0.000383748
0.000162527 0.109589 1.65616 0.997001 0.00299941
0.000162762 0.0469858 1.4849 0.999448 0.000551814
0.000162997 0.0718124 -2.31822 0.998711 0.0012887
0.000163232 0.12921 0.59879 0.995832 0.00416801
0.000163467 0.0498933 -0.0197729 0.999378 0.000622206
0.000163702 0.0267357 2.9465 0.999821 0.000178688
0.000163936 0.069242 -0.637965 0.998802 0.00119813
0.000164171 0.0752911 2.32332 0.998583 0.00141652
0.000164406 0.0854706 1.99871 0.998175 0.00182519
0.000164641 0.0761572 -1.46819 0.998551 0.00144928
0.000164876 0.0871225 -1.9458 0.998104 0.00189638
0.000165111 0.000985927 0.71844 1 2.43013e-07
0.000165346 0.0748963 -2.9436 0.998598 0.00140171
0.00016558 0.0537714 0.0571906 0.999277 0.000722666
0.000165815 0.0959623 2.99596 0.9977 0.00230042
0.00016605 0.0752131 -0.477878 0.998586 0.00141359
0.000166285 0.111927 -0.696877 0.996871 0.00312867
0.00016652 0.0900681 -1.38038 0.997973 0.0020267
0.000166755 0.0491374 1.5616 0.999396 0.0006035
0.00016699 0.0797187 -1.55338 0.998412 0.00158792
0.000167225 0.0784671 1.04113 0.998462 0.00153848
0.000167459 0.0649831 -2.44599 0.998945 0.00105533
0.000167694 0.0371968 -2.78839 0.999654 0.000345861
0.000167929 0.0657501 -3.04868 0.99892 0.00108038
0.000168164 0.0219849 -0.166349 0.999879 0.000120829
0.000168399 0.0110859 2.74127 0.999969 3.07242e-05
0.000168634 0.00413596 2.27382 0.999996 4.27653e-06
0.000168869 0.128194 -1.07183 0.995897 0.00410279
0.000169103 0.0101376 1.73775 0.999974 2.56928e-05
0.000169338 0.0792261 1.43679 0.998432 0.00156837
0.000169573 0.136673 1.09754 0.995337 0.00466263
0.000169808 0.00652656 0.78529 0.999989 1.0649e-05
0.000170043 0.0278777 -2.85246 0.999806 0.000194279
0.000170278 0.0044722 -3.05167 0.999995 5.00013e-06
0.000170513 0.00550582 -0.271403 0.999992 7.57849e-06
0.000170748 0.0684562 2.53938 0.998829 0.0011711
0.000170982 0.0280858 2.37964 0.999803 0.00019719
0.000171217 0.00965807 -0.931942 0.999977 2.33194e-05
0.000171452 0.205846 1.97993 0.989444 0.0105558
0.000171687 0.0720662 1.83429 0.998702 0.00129782
0.000171922 0.0544534 -1.6024 0.999259 0.00074111
0.000172157 0.149308 -2.06586 0.994437 0.00556288
0.000172392 0.090013 -2.12745 0.997976 0.00202422
0.000172626 0.0123904 -2.38326 0.999962 3.83801e-05
0.000172861 0.00264242 -2.28586 0.999998 1.7456e-06
0.000173096 0.0104414 0.756835 0.999973 2.72553e-05
0.000173331 0.0214041 0.347031 0.999885 0.00011453
0.000173566 0.118088 3.12805 0.996518 0.00348214
0.000173801 0.0200564 -0.440643 0.999899 0.000100562
0.000174036 0.0933465 2.36706 0.997823 0.00217681
0.000174271 0.0560732 -1.07301 0.999214 0.000785846
0.000174505 0.00676546 1.70817 0.999989 1.14428e-05
0.00017474 0.0983476 -1.9989 0.997584 0.00241611
0.000174975 0.110256 0.938591 0.996964 0.00303602
0.00017521 0.0137476 -2.37937 0.999953 4.72484e-05
0.000175445 0.0143412 -2.70901 0.999949 5.14168e-05
0.00017568 0.0370762 -2.95477 0.999656 0.000343623
0.000175915 0.0702516 -0.430814 0.998767 0.00123331
0.000176149 0.0669207 2.09621 0.998881 0.00111918
0.000176384 0.0432172 -1.35233 0.999533 0.000466859
0.000176619 0.0521845 1.23695 0.999319 0.000680652
0.000176854 0.0129789 -2.23306 0.999958 4.21123e-05
0.000177089 0.0214969 0.685822 0.999884 0.000115525
0.000177324 0.0233085 0.431056 0.999864 0.000135816
0.000177559 0.0560941 -3.02984 0.999214 0.000786429
0.000177794 0.0168573 -0.30683 0.999929 7.10403e-05
0.000178028 0.00199763 2.40163 0.999999 9.97632e-07
0.000178263 0.0242085 2.33507 0.999853 0.000146505
0.000178498 0.0757037 -1.14919 0.998568 0.00143208
0.000178733 0.0556488 1.4727 0.999226 0.000773997
0.000178968 0.0599508 1.13184 0.999102 0.000898256
0.000179203 0.157259 -2.50386 0.99383 0.00616985
0.000179438 0.0628642 0.0398326 0.999012 0.000987651
0.000179672 0.0313457 2.99596 0.999754 0.000245618
0.000179907 0.0526898 2.42696 0.999306 0.000693893
0.000180142 0.0943206 -1.03404 0.997778 0.00222244
0.000180377 0.0398459 1.7092 0.999603 0.000396872
0.000180612 0.0273092 1.31206 0.999814 0.000186436
0.000180847 0.0966662 -2.25362 0.997666 0.00233427
0.000181082 0.0260992 -2.54852 0.99983 0.000170283
0.000181317 0.0732121 0.134242 0.998661 0.0013394
0.000181551 0.0389202 2.89213 0.999621 0.000378648
0.000181786 0.0594531 -0.457295 0.999117 0.000883409
0.000182021 0.00661773 2.47742 0.999989 1.09486e-05
0.000182256 0.0215367 -1.19489 0.999884 0.000115953
0.000182491 0.0846622 1.53875 0.998209 0.00179085
0.000182726 0.0158265 1.28822 0.999937 6.2618e-05
0.000182961 0.0671637 0.661519 0.998873 0.00112732
0.000183195 0.0623612 -2.88239 0.999028 0.000971913
0.00018343 0.012792 2.92066 0.999959 4.0908e-05
0.000183665 0.00268422 -0.625758 0.999998 1.80125e-06
0.0001839 0.0928887 1.92795 0.997844 0.00215553
0.000184135 0.00883243 1.55046 0.99998 1.95028e-05
0.00018437 0.018516 -2.15405 0.999914 8.5708e-05
0.000184605 0.00510185 -2.5025 0.999993 6.5072e-06
0.00018484 0.0193103 -3.10257 0.999907 9.32187e-05
0.000185074 0.0264462 2.84558 0.999825 0.000174841
0.000185309 0.0302549 2.56633 0.999771 0.000228822
0.000185544 0.0885032 -0.680858 0.998043 0.00195693
0.000185779 0.12119 -0.577986 0.996333 0.00366726
0.000186014 0.0799693 1.97802 0.998402 0.00159792
0.000186249 0.0909031 -1.45342 0.997936 0.00206442
0.000186484 0.0213655 -2.03443 0.999886 0.000114117
0.000186718 0.0226576 -2.3595 0.999872 0.000128336
0.000186953 0.05111 0.325648 0.999347 0.000652916
0.000187188 0.0839681 -0.0873218 0.998238 0.00176163
0.000187423 0.123881 -0.649406 0.996168 0.00383171
0.000187658 0.1958 2.16849 0.990446 0.00955382
0.000187893 0.0515381 1.62971 0.999336 0.000663897
0.000188128 0.0493644 -2.06509 0.999391 0.000609087
0.000188362 0.135587 -2.35444 0.995411 0.00458895
0.000188597 0.0491983 -2.70594 0.999395 0.000604996
0.000188832 0.136234 3.10647 0.995367 0.00463278
0.000189067 0.132675 2.54559 0.995606 0.00439424
0.000189302 0.00502475 -1.0874 0.999994 6.31201e-06
0.000189537 0.0314281 -1.49239 0.999753 0.000246911
0.000189772 0.0242627 -1.70752 0.999853 0.000147163
0.000190007 0.0823802 -2.24918 0.998304 0.00169567
0.000190241 0.0819154 -2.65397 0.998323 0.00167659
0.000190476 0.0643709 -3.03507 0.998964 0.00103554
0.000190711 0.00850353 2.89084 0.999982 1.80774e-05
0.000190946 0.0774865 2.44923 0.9985 0.00150029
0.000191181 0.0502093 -1.08384 0.99937 0.00063011
0.000191416 0.0361772 1.7147 0.999673 0.000327162
0.000191651 0.0749183 1.51329 0.998597 0.00140253
0.000191885 0.0129687 -1.82175 0.999958 4.20459e-05
0.00019212 0.0448997 0.971916 0.999496 0.000503912
0.000192355 0.0552578 0.68834 0.999237 0.000763161
0.00019259 0.00767663 0.309085 0.999985 1.47326e-05
0.000192825 0.00780629 3.08425 0.999985 1.52345e-05
0.00019306 0.0594959 2.79006 0.999115 0.000884679
0.000193295 0.0876522 2.36097 0.998081 0.0019195
0.00019353 0.101471 1.83037 0.997428 0.00257188
0.000193764 0.0678163 -1.41006 0.998851 0.00114932
0.000193999 0.0719603 -1.88983 0.998706 0.00129401
0.000194234 0.0177721 0.713992 0.999921 7.89599e-05
0.000194469 0.0218033 0.249081 0.999881 0.000118841
0.000194704 0.0696446 2.90261 0.998788 0.0012121
0.000194939 0.0330007 -0.81227 0.999728 0.000272237
0.000195174 0.000862054 1.83325 1 1.85784e-07
0.000195408 0.108153 -1.48931 0.997079 0.00292144
0.000195643 0.135878 -2.00158 0.995391 0.00460861
0.000195878 0.0847648 0.902141 0.998205 0.00179519
0.000196113 0.00382901 -2.64277 0.999996 3.66532e-06
0.000196348 0.0145104 0.241217 0.999947 5.26373e-05
0.000196583 0.171333 -0.123992 0.992679 0.00732081
0.000196818 0.139801 2.68075 0.995122 0.00487811
0.000197053 0.011649 1.88209 0.999966 3.39244e-05
0.000197287 0.0112483 1.36058 0.999968 3.16306e-05
0.000197522 0.143276 -1.96969 0.994877 0.00512324
0.000197757 0.00492327 -2.52198 0.999994 6.05963e-06
0.000197992 0.129142 -2.92316 0.995836 0.00416364
0.000198227 0.0337806 -2.94055 0.999715 0.000285255
0.000198462 0.0379434 0.0253925 0.99964 0.000359882
0.000198697 0.0715396 2.83458 0.998721 0.00127893
0.000198931 0.0377682 -0.710935 0.999643 0.000356566
0.000199166 0.0937419 2.21144 0.997805 0.00219528
0.000199401 0.0531626 1.89583 0.999294 0.000706398
0.000199636 0.00454476 1.63692 0.999995 5.1637e-06
0.000199871 0.0519529 1.24776 0.999325 0.000674625
0.000200106 0.0143385 0.910518 0.999949 5.13973e-05
0.000200341 0.0833648 -2.58044 0.998264 0.00173642
0.000200576 0.0014153 -2.86946 0.999999 5.00768e-07
0.00020081 0.0739391 0.0925087 0.998634 0.00136612
0.000201045 0.119263 2.76643 0.996448 0.00355167
0.00020128 0.0624846 2.31128 0.999024 0.000975764
0.000201515 0.00177041 -1.1315 0.999999 7.83584e-07
0.00020175 0.0517166 -1.52574 0.999331 0.000668503
0.000201985 0.0690069 -1.64367 0.99881 0.00119001
0.00020222 0.00199946 0.77221 0.999999 9.99463e-07
0.000202454 0.0336675 0.430973 0.999717 0.000283349
0.000202689 0.0799081 -0.0208324 0.998405 0.00159548
0.000202924 0.027105 -0.442334 0.999816 0.00018366
0.000203159 0.0905506 -1.02144 0.997952 0.00204845
0.000203394 0.0558121 1.54395 0.999221 0.000778546
0.000203629 0.043734 1.25327 0.999522 0.00047809
0.000203864 0.0735524 -2.27048 0.998648 0.00135188
0.000204099 0.104263 -2.64144 0.997285 0.00271524
0.000204333 0.100096 2.85437 0.997497 0.00250273
0.000204568 0.00308597 -0.356268 0.999998 2.38081e-06
0.000204803 0.144114 2.4468 0.994817 0.00518321
0.000205038 0.0134236 2.16393 0.999955 4.50473e-05
0.000205273 0.0581907 -1.61555 0.999154 0.0008463
0.000205508 0.000194825 1.23527 1 9.48918e-09
0.000205743 0.00147582 0.836916 0.999999 5.44513e-07
0.000205977 0.111403 0.329929 0.996901 0.00309945
0.000206212 0.00970123 2.93362 0.999976 2.35283e-05
0.000206447 0.0344627 2.54451 0.999703 0.00029689
0.000206682 0.0599701 -0.767534 0.999101 0.000898833
0.000206917 0.0569832 1.9568 0.999188 0.000811551
0.000207152 0.0330503 -1.49386 0.999727 0.000273056
0.000207387 0.0373211 1.39635 0.999652 0.000348175
0.000207622 0.0542762 -2.11077 0.999264 0.000736295
0.000207856 0.118012 -2.31089 0.996522 0.00347766
0.000208091 0.0964563 0.365986 0.997676 0.00232415
0.000208326 0.177989 2.86498 0.992101 0.00789914
0.000208561 0.0105053 2.03102 0.999972 2.759e-05
0.000208796 0.000949615 -1.60612 1 2.25442e-07
0.000209031 0.102064 0.999259 0.997398 0.00260202
0.000209266 0.041903 0.423333 0.999561 0.000438902
0.0002095 0.0243684 -2.95952 0.999852 0.000148447
0.000209735 0.113472 -0.409804 0.996784 0.00321551
0.00020997 0.0108365 -0.919789 0.999971 2.93571e-05
0.000210205 0.119467 -1.54643 0.996436 0.00356385
0.00021044 0.0511029 1.0608 0.999347 0.000652735
0.000210675 0.00125995 0.504457 1 3.9687e-07
0.00021091 0.0461522 0.293141 0.999468 0.000532411
0.000211144 0.0256008 3.09672 0.999836 0.000163842
0.000211379 0.127694 -0.324641 0.995929 0.00407088
0.000211614 0.102367 2.64408 0.997383 0.00261745
0.000211849 0.00427372 2.24892 0.999995 4.56617e-06
0.000212084 0.0206961 2.11779 0.999893 0.000107079
0.000212319 0.0405056 -1.7124 0.99959 0.000410121
0.000212554 0.0102524 -1.73255 0.999974 2.62775e-05
0.000212789 0.0148 1.10063 0.999945 5.47587e-05
0.000213023 0.0983519 0.672972 0.997584 0.00241633
0.000213258 0.147781 -2.78445 0.99455 0.00544986
0.000213493 0.0107409 0.0850022 0.999971 2.88416e-05
0.000213728 0.0396212 -0.413641 0.999608 0.000392409
0.000213963 0.0702033 2.43752 0.998768 0.00123162
0.000214198 0.0899345 -0.974454 0.997979 0.00202069
0.000214433 0.0428338 -1.22495 0.999541 0.000458613
0.000214667 0.0866077 -1.55323 0.998126 0.00187405
0.000214902 0.0850981 -1.99314 0.998191 0.00180933
0.000215137 0.184234 -2.29927 0.991538 0.0084616
0.000215372 0.0393416 -2.46268 0.999613 0.000386891
0.000215607 0.151549 -3.08639 0.994269 0.00573083
0.000215842 0.0313778 -0.45433 0.999754 0.000246122
0.000216077 0.129679 -0.920086 0.995802 0.00419828
0.000216312 0.135193 -1.31589 0.995438 0.00456231
0.000216546 0.11068 1.39124 0.996941 0.0030594
0.000216781 0.0841692 -2.11645 0.99823 0.00177007
0.000217016 0.0266956 -2.57066 0.999822 0.000178153
0.000217251 0.231726 0.187733 0.986636 0.0133643
0.000217486 0.0488001 -0.205428 0.999405 0.000595244
0.000217721 0.189876 -0.616318 0.991014 0.00898621
0.000217956 0.0402939 -1.21262 0.999594 0.000405844
0.00021819 0.0357449 1.58955 0.999681 0.000319391
0.000218425 0.185462 1.34003 0.991426 0.00857438
0.00021866 0.0103885 1.27708 0.999973 2.69801e-05
0.000218895 0.040641 0.903039 0.999587 0.000412865
0.00021913 0.11011 -2.5993 0.996972 0.00302799
0.000219365 0.0298714 -3.03443 0.999777 0.000223059
0.0002196 0.0736986 2.82779 0.998643 0.00135726
0.000219835 0.0424454 2.76406 0.99955 0.000450336
0.000220069 0.118495 -0.86461 0.996494 0.00350614
0.000220304 0.0735155 2.20408 0.998649 0.00135052
0.000220539 0.0598925 -1.64276 0.999103 0.000896511
0.000220774 0.0902766 1.16795 0.997964 0.00203608
0.000221009 0.0441058 -2.62062 0.999514 0.000486253
0.000221244 0.0276038 0.320741 0.99981 0.000190481
