Time theta phi abs_alpha2 abs_beta2
9.74694e-05 0 -0.304396 1 0
9.77042e-05 0 -0.304396 1 0
9.79391e-05 0 -0.304396 1 0
9.8174e-05 0 -0.304396 1 0
9.84088e-05 0 -0.304396 1 0
9.86437e-05 0 -0.304396 1 0
9.88786e-05 0 -0.304396 1 0
9.91134e-05 0 -0.304396 1 0
9.93483e-05 0 -0.304396 1 0
9.95832e-05 0 -0.304396 1 0
9.9818e-05 0 -0.304396 1 0
0.000100053 0 -0.304396 1 0
0.000100288 0 -0.304396 1 0
0.000100523 0 -0.304396 1 0
0.000100757 0 -0.304396 1 0
0.000100992 0 -0.304396 1 0
0.000101227 0 -0.304396 1 0
0.000101462 0 -0.304396 1 0
0.000101697 0 -0.304396 1 0
0.000101932 0 -0.304396 1 0
0.000102167 0 -0.304396 1 0
0.000102402 0 -0.304396 1 0
0.000102636 0 -0.304396 1 0
0.000102871 0 -0.304396 1 0
0.000103106 0 -0.304396 1 0
0.000103341 0 -0.304396 1 0
0.000103576 0 -0.304396 1 0
0.000103811 0 -0.304396 1 0
0.000104046 0 -0.304396 1 0
0.00010428 0 -0.304396 1 0
0.000104515 0 -0.304396 1 0
0.00010475 0 -0.304396 1 0
0.000104985 0 -0.304396 1 0
0.00010522 0 -0.304396 1 0
0.000105455 0 -0.304396 1 0
0.00010569 0 -0.304396 1 0
0.000105925 0 -0.304396 1 0
0.000106159 0 -0.304396 1 0
0.000106394 0 -0.304396 1 0
0.000106629 0 -0.304396 1 0
0.000106864 0 -0.304396 1 0
0.000107099 0 -0.304396 1 0
0.000107334 0 -0.304396 1 0
0.000107569 0 -0.304396 1 0
0.000107803 0 -0.304396 1 0
0.000108038 0 -0.304396 1 0
0.000108273 0 -0.304396 1 0
0.000108508 0 -0.304396 1 0
0.000108743 0 -0.304396 1 0
0.000108978 0 -0.304396 1 0
0.000109213 0 -0.304396 1 0
0.000109448 0 -0.304396 1 0
0.000109682 0 -0.304396 1 0
0.000109917 0 -0.304396 1 0
0.000110152 0 -0.304396 1 0
0.000110387 0 -0.304396 1 0
0.000110622 0 -0.304396 1 0
0.000110857 0 -0.304396 1 0
0.000111092 0 -0.304396 1 0
0.000111326 0 -0.304396 1 0
0.000111561 0 -0.304396 1 0
0.000111796 0 -0.304396 1 0
0.000112031 0 -0.304396 1 0
0.000112266 0 -0.304396 1 0
0.000112501 0 -0.304396 1 0
0.000112736 0 -0.304396 1 0
0.000112971 0 -0.304396 1 0
0.000113205 0 -0.304396 1 0
0.00011344 0 -0.304396 1 0
0.000113675 0 -0.304396 1 0
0.00011391 0 -0.304396 1 0
0.000114145 0 -0.304396 1 0
0.00011438 0 -0.304396 1 0
0.000114615 0 -0.304396 1 0
0.000114849 0 -0.304396 1 0
0.000115084 0 -0.304396 1 0
0.000115319 0 -0.304396 1 0
0.000115554 0 -0.304396 1 0
0.000115789 0 -0.304396 1 0
0.000116024 0 -0.304396 1 0
0.000116259 0 -0.304396 1 0
0.000116494 0 -0.304396 1 0
0.000116728 0 -0.304396 1 0
0.000116963 0 -0.304396 1 0
0.000117198 0 -0.304396 1 0
0.000117433 0 -0.304396 1 0
0.000117668 0 -0.304396 1 0
0.000117903 0 -0.304396 1 0
0.000118138 0 -0.304396 1 0
0.000118372 0 -0.304396 1 0
0.000118607 0 -0.304396 1 0
0.000118842 0 -0.304396 1 0
0.000119077 0 -0.304396 1 0
0.000119312 0 -0.304396 1 0
0.000119547 0 -0.304396 1 0
0.000119782 0 -0.304396 1 0
0.000120017 0 -0.304396 1 0
0.000120251 0 -0.304396 1 0
0.000120486 0 -0.304396 1 0
0.000120721 0 -0.304396 1 0
0.000120956 0 -0.304396 1 0
0.000121191 0 -0.304396 1 0
0.000121426 0 -0.304396 1 0
