Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
5.08724e-08 0.150071 0.849929 0.0565361 0.943464 0.0447443 0.153556
5.10509e-08 0.224807 0.775193 0.104303 0.895697 -0.162154 -0.173168
5.12294e-08 0.231363 0.768637 0.0509857 0.949014 0.0156351 0.115921
5.14079e-08 0.261464 0.738536 0.0582578 0.941742 -0.0391663 0.154152
5.15864e-08 0.287511 0.712489 0.0502632 0.949737 -0.0289911 -0.000794503
5.17649e-08 0.316576 0.683424 0.045787 0.954213 -0.0338579 -0.0747199
5.19434e-08 0.360442 0.639558 0.0472832 0.952717 -0.0625185 0.0904767
5.21219e-08 0.369246 0.630754 0.0291218 0.970878 0.0110766 0.0247717
5.23004e-08 0.36613 0.63387 0.0220477 0.977952 0.0355779 0.0175199
5.24789e-08 0.363342 0.636658 0.019722 0.980278 0.034737 0.0669847
5.26574e-08 0.301909 0.698091 0.00499615 0.995004 0.158626 -0.0386713
5.28359e-08 0.36021 0.63979 0.0365118 0.963488 -0.095308 0.03046
5.30144e-08 0.372725 0.627275 0.0201487 0.979851 0.00237382 0.231767
5.31929e-08 0.396021 0.603979 0.0234035 0.976596 -0.0233317 0.0847503
5.33714e-08 0.466883 0.533117 0.0399622 0.960038 -0.120286 0.0560209
5.35499e-08 0.495456 0.504544 0.024175 0.975825 -0.0354509 -0.151618
5.37284e-08 0.532834 0.467166 0.0272988 0.972701 -0.0498728 0.0996701
5.39069e-08 0.582822 0.417178 0.0313028 0.968697 -0.0778105 -0.290489
5.40854e-08 0.574634 0.425366 0.0148468 0.985153 0.0446424 0.0988335
5.42639e-08 0.567654 0.432346 0.0169751 0.983025 0.0405904 0.0500823
5.44424e-08 0.572651 0.427349 0.0226211 0.977379 0.0154599 0.0406764
5.46209e-08 0.605344 0.394656 0.0350978 0.964902 -0.0417239 0.0476827
5.47994e-08 0.617915 0.382085 0.0307684 0.969232 -0.00208895 -0.114702
5.49779e-08 0.679415 0.320585 0.056064 0.943936 -0.103118 0.207338
5.51564e-08 0.603859 0.396141 0.0113382 0.988662 0.179206 -0.172456
5.53349e-08 0.558496 0.441504 0.0218111 0.978189 0.11691 -0.145843
5.55134e-08 0.570668 0.429332 0.0450896 0.95491 0.00284498 -0.350257
5.56919e-08 0.634264 0.365736 0.0754257 0.924574 -0.0990548 0.0274508
5.58704e-08 0.653128 0.346872 0.0596146 0.940385 -0.00855256 0.048794
5.60489e-08 0.625122 0.374878 0.0441269 0.955873 0.0888226 0.0135979
5.62274e-08 0.629917 0.370083 0.0659142 0.934086 0.0204528 0.00161229
5.64059e-08 0.661392 0.338608 0.0889543 0.911046 -0.0354777 0.236098
5.65844e-08 0.627628 0.372372 0.0613152 0.938685 0.0980928 0.00966226
5.67629e-08 0.608965 0.391035 0.0756025 0.924397 0.0657339 -0.256916
5.69414e-08 0.559575 0.440425 0.0660616 0.933938 0.130594 -0.0945898
5.71199e-08 0.547493 0.452507 0.0935059 0.906494 0.0552686 -0.203157
5.72984e-08 0.498794 0.501206 0.0793872 0.920613 0.128938 -0.385774
5.74769e-08 0.506887 0.493113 0.123718 0.876282 0.0125112 0.201695
5.76554e-08 0.473375 0.526625 0.106389 0.893611 0.0977249 0.133429
5.78339e-08 0.440343 0.559657 0.115607 0.884393 0.0976269 -0.064038
5.80124e-08 0.510919 0.489081 0.201567 0.798433 -0.110367 -0.0660127
5.81909e-08 0.528594 0.471406 0.171822 0.828178 -0.00468004 -0.0807516
