Time theta phi abs_alpha2 abs_beta2
5.92619e-08 0 0.304396 1 0
5.96189e-08 0 0.304396 1 0
5.99759e-08 0 0.304396 1 0
6.03329e-08 0 0.304396 1 0
6.06899e-08 0 0.304396 1 0
6.10469e-08 0 0.304396 1 0
6.14039e-08 0 0.304396 1 0
6.17609e-08 0 0.304396 1 0
6.21179e-08 0 0.304396 1 0
6.24749e-08 0 0.304396 1 0
6.28319e-08 0 0.304396 1 0
6.31889e-08 0 0.304396 1 0
6.35459e-08 0 0.304396 1 0
6.39029e-08 0 0.304396 1 0
6.42598e-08 0 0.304396 1 0
6.46168e-08 0 0.304396 1 0
6.49738e-08 0 0.304396 1 0
6.53308e-08 0 0.304396 1 0
6.56878e-08 0 0.304396 1 0
6.60448e-08 0 0.304396 1 0
6.64018e-08 0 0.304396 1 0
6.67588e-08 0 0.304396 1 0
6.71158e-08 0 0.304396 1 0
6.74728e-08 0 0.304396 1 0
6.78298e-08 0 0.304396 1 0
6.81868e-08 0 0.304396 1 0
6.85438e-08 0 0.304396 1 0
6.89008e-08 0 0.304396 1 0
6.92578e-08 0 0.304396 1 0
6.96148e-08 0 0.304396 1 0
6.99718e-08 0 0.304396 1 0
7.03288e-08 0 0.304396 1 0
7.06858e-08 0 0.304396 1 0
7.10428e-08 0 0.304396 1 0
7.13998e-08 0 0.304396 1 0
7.17568e-08 0 0.304396 1 0
7.21138e-08 0 0.304396 1 0
7.24708e-08 0 0.304396 1 0
7.28278e-08 0 0.304396 1 0
7.31848e-08 0 0.304396 1 0
7.35418e-08 0 0.304396 1 0
7.38988e-08 0 0.304396 1 0
7.42558e-08 0 0.304396 1 0
7.46128e-08 0 0.304396 1 0
7.49698e-08 0 0.304396 1 0
7.53268e-08 0 0.304396 1 0
7.56838e-08 0 0.304396 1 0
7.60408e-08 0 0.304396 1 0
7.63978e-08 0 0.304396 1 0
7.67548e-08 0 0.304396 1 0
7.71118e-08 0 0.304396 1 0
7.74688e-08 0 0.304396 1 0
7.78258e-08 0 0.304396 1 0
7.81828e-08 0 0.304396 1 0
7.85398e-08 0 0.304396 1 0
7.88968e-08 0 0.304396 1 0
7.92538e-08 0 0.304396 1 0
7.96108e-08 0 0.304396 1 0
7.99678e-08 0 0.304396 1 0
8.03248e-08 0 0.304396 1 0
8.06818e-08 0 0.304396 1 0
8.10388e-08 0 0.304396 1 0
8.13958e-08 0 0.304396 1 0
8.17528e-08 0 0.304396 1 0
8.21098e-08 0 0.304396 1 0
8.24668e-08 0 0.304396 1 0
8.28238e-08 0 0.304396 1 0
8.31808e-08 0 0.304396 1 0
8.35378e-08 0 0.304396 1 0
8.38948e-08 0 0.304396 1 0
8.42518e-08 0 0.304396 1 0
8.46088e-08 0 0.304396 1 0
8.49658e-08 0 0.304396 1 0
8.53228e-08 0 0.304396 1 0
8.56798e-08 0 0.304396 1 0
8.60368e-08 0 0.304396 1 0
8.63938e-08 0 0.304396 1 0
8.67508e-08 0 0.304396 1 0
8.71078e-08 0 0.304396 1 0
8.74648e-08 0 0.304396 1 0
8.78218e-08 0 0.304396 1 0
8.81788e-08 0 0.304396 1 0
8.85358e-08 0 0.304396 1 0
8.88928e-08 0 0.304396 1 0
8.92498e-08 0 0.304396 1 0
8.96068e-08 0 0.304396 1 0
8.99638e-08 0 0.304396 1 0
9.03208e-08 0 0.304396 1 0
9.06778e-08 0 0.304396 1 0
9.10348e-08 0 0.304396 1 0
9.13918e-08 0 0.304396 1 0
9.17488e-08 0 0.304396 1 0
9.21058e-08 0 0.304396 1 0
9.24628e-08 0 0.304396 1 0
9.28198e-08 0 0.304396 1 0
9.31768e-08 0 0.304396 1 0
9.35338e-08 0 0.304396 1 0
9.38908e-08 0 0.304396 1 0
9.42478e-08 0 0.304396 1 0
9.46048e-08 0 0.304396 1 0
9.49618e-08 0 0.304396 1 0
9.53188e-08 0 0.304396 1 0
9.56758e-08 0 0.304396 1 0
9.60328e-08 0 0.304396 1 0
9.63898e-08 0 0.304396 1 0
9.67468e-08 0 0.304396 1 0
9.71038e-08 0 0.304396 1 0
9.74608e-08 0 0.304396 1 0
9.78178e-08 0 0.304396 1 0
9.81748e-08 0 0.304396 1 0
9.85318e-08 0 0.304396 1 0
9.88888e-08 0 0.304396 1 0
9.92458e-08 0 0.304396 1 0
9.96028e-08 0 0.304396 1 0
9.99598e-08 0 0.304396 1 0
1.00317e-07 0 0.304396 1 0
1.00674e-07 0 0.304396 1 0
1.01031e-07 0 0.304396 1 0
1.01388e-07 0 0.304396 1 0
1.01745e-07 0 0.304396 1 0
1.02102e-07 0 0.304396 1 0
1.02459e-07 0 0.304396 1 0
1.02816e-07 0 0.304396 1 0
1.03173e-07 0 0.304396 1 0
1.0353e-07 0 0.304396 1 0
1.03887e-07 0 0.304396 1 0
1.04244e-07 0 0.304396 1 0
1.04601e-07 0 0.304396 1 0
1.04958e-07 0 0.304396 1 0
1.05315e-07 0 0.304396 1 0
1.05672e-07 0 0.304396 1 0
1.06029e-07 0 0.304396 1 0
1.06386e-07 0 0.304396 1 0
1.06743e-07 0 0.304396 1 0
1.071e-07 0 0.304396 1 0
1.07457e-07 0 0.304396 1 0
1.07814e-07 0 0.304396 1 0
1.08171e-07 0 0.304396 1 0
1.08528e-07 0 0.304396 1 0
1.08885e-07 0 0.304396 1 0
1.09242e-07 0 0.304396 1 0
1.09599e-07 0 0.304396 1 0
1.09956e-07 0 0.304396 1 0
1.10313e-07 0 0.304396 1 0
1.1067e-07 0 0.304396 1 0
1.11027e-07 0 0.304396 1 0
1.11384e-07 0 0.304396 1 0
1.11741e-07 0 0.304396 1 0
1.12098e-07 0 0.304396 1 0
1.12455e-07 0 0.304396 1 0
1.12812e-07 0 0.304396 1 0
1.13169e-07 0 0.304396 1 0
1.13526e-07 0 0.304396 1 0
1.13883e-07 0 0.304396 1 0
1.1424e-07 0 0.304396 1 0
1.14597e-07 0 0.304396 1 0
1.14954e-07 0 0.304396 1 0
1.15311e-07 0 0.304396 1 0
1.15668e-07 0 0.304396 1 0
1.16025e-07 0 0.304396 1 0
1.16382e-07 0 0.304396 1 0
1.16739e-07 0 0.304396 1 0
1.17096e-07 0 0.304396 1 0
1.17453e-07 0 0.304396 1 0
1.1781e-07 0 0.304396 1 0
1.18167e-07 0 0.304396 1 0
1.18524e-07 0 0.304396 1 0
1.18881e-07 0 0.304396 1 0
1.19238e-07 0 0.304396 1 0
1.19595e-07 0 0.304396 1 0
1.19952e-07 0 0.304396 1 0
1.20309e-07 0 0.304396 1 0
1.20666e-07 0 0.304396 1 0
1.21023e-07 0 0.304396 1 0
1.2138e-07 0 0.304396 1 0
1.21737e-07 0 0.304396 1 0
1.22094e-07 0 0.304396 1 0
1.22451e-07 0 0.304396 1 0
1.22808e-07 0 0.304396 1 0
1.23165e-07 0 0.304396 1 0
1.23522e-07 0 0.304396 1 0
1.23879e-07 0 0.304396 1 0
1.24236e-07 0 0.304396 1 0
1.24593e-07 0 0.304396 1 0
1.2495e-07 0 0.304396 1 0
1.25307e-07 0 0.304396 1 0
1.25664e-07 0 0.304396 1 0
1.26021e-07 0 0.304396 1 0
1.26378e-07 0 0.304396 1 0
1.26735e-07 0 0.304396 1 0
1.27092e-07 0 0.304396 1 0
1.27449e-07 0 0.304396 1 0
1.27806e-07 0 0.304396 1 0
1.28163e-07 0 0.304396 1 0
1.2852e-07 0 0.304396 1 0
1.28877e-07 0 0.304396 1 0
1.29234e-07 0 0.304396 1 0
1.29591e-07 0 0.304396 1 0
1.29948e-07 0 0.304396 1 0
1.30305e-07 0 0.304396 1 0
1.30662e-07 0 0.304396 1 0
1.31019e-07 0 0.304396 1 0
1.31376e-07 0 0.304396 1 0
1.31733e-07 0 0.304396 1 0
1.3209e-07 0 0.304396 1 0
1.32447e-07 0 0.304396 1 0
1.32804e-07 0 0.304396 1 0
1.33161e-07 0 0.304396 1 0
1.33518e-07 0 0.304396 1 0
1.33875e-07 0 0.304396 1 0
1.34232e-07 0 0.304396 1 0
1.34589e-07 0 0.304396 1 0
1.34946e-07 0 0.304396 1 0
1.35303e-07 0 0.304396 1 0
1.3566e-07 0 0.304396 1 0
1.36017e-07 0 0.304396 1 0
1.36374e-07 0 0.304396 1 0
1.36731e-07 0 0.304396 1 0
1.37088e-07 0 0.304396 1 0
1.37445e-07 0 0.304396 1 0
1.37802e-07 0 0.304396 1 0
1.38159e-07 0 0.304396 1 0
1.38516e-07 0 0.304396 1 0
1.38873e-07 0 0.304396 1 0
1.3923e-07 0 0.304396 1 0
1.39587e-07 0 0.304396 1 0
1.39944e-07 0 0.304396 1 0
1.40301e-07 0 0.304396 1 0
1.40658e-07 0 0.304396 1 0
1.41015e-07 0 0.304396 1 0
1.41372e-07 0 0.304396 1 0
1.41729e-07 0 0.304396 1 0
1.42086e-07 0 0.304396 1 0
1.42443e-07 0 0.304396 1 0
1.428e-07 0 0.304396 1 0
1.43157e-07 0 0.304396 1 0
1.43514e-07 0 0.304396 1 0
1.43871e-07 0 0.304396 1 0
1.44228e-07 0 0.304396 1 0
1.44585e-07 0 0.304396 1 0
1.44942e-07 0 0.304396 1 0
1.45299e-07 0 0.304396 1 0
1.45656e-07 0 0.304396 1 0
1.46013e-07 0 0.304396 1 0
1.4637e-07 0 0.304396 1 0
1.46727e-07 0 0.304396 1 0
1.47084e-07 0 0.304396 1 0
1.47441e-07 0 0.304396 1 0
1.47798e-07 0 0.304396 1 0
1.48155e-07 0 0.304396 1 0
1.48512e-07 0 0.304396 1 0
1.48869e-07 0 0.304396 1 0
1.49226e-07 0 0.304396 1 0
1.49583e-07 0 0.304396 1 0
1.4994e-07 0 0.304396 1 0
1.50297e-07 0 0.304396 1 0
1.50654e-07 0 0.304396 1 0
1.51011e-07 0 0.304396 1 0
1.51368e-07 0 0.304396 1 0
1.51725e-07 0 0.304396 1 0
1.52082e-07 0 0.304396 1 0
1.52439e-07 0 0.304396 1 0
1.52796e-07 0 0.304396 1 0
1.53153e-07 0 0.304396 1 0
1.5351e-07 0 0.304396 1 0
1.53867e-07 0 0.304396 1 0
1.54224e-07 0 0.304396 1 0
1.54581e-07 0 0.304396 1 0
1.54938e-07 0 0.304396 1 0
1.55295e-07 0 0.304396 1 0
1.55652e-07 0 0.304396 1 0
1.56009e-07 0 0.304396 1 0
1.56366e-07 0 0.304396 1 0
1.56723e-07 0 0.304396 1 0
1.5708e-07 0 0.304396 1 0
1.57437e-07 0 0.304396 1 0
1.57794e-07 0 0.304396 1 0
1.58151e-07 0 0.304396 1 0
1.58508e-07 0 0.304396 1 0
1.58865e-07 0 0.304396 1 0
1.59222e-07 0 0.304396 1 0
1.59579e-07 0 0.304396 1 0
1.59936e-07 0 0.304396 1 0
1.60293e-07 0 0.304396 1 0
1.6065e-07 0 0.304396 1 0
1.61007e-07 0 0.304396 1 0
1.61364e-07 0 0.304396 1 0
1.61721e-07 0 0.304396 1 0
1.62078e-07 0 0.304396 1 0
1.62435e-07 0 0.304396 1 0
1.62792e-07 0 0.304396 1 0
1.63149e-07 0 0.304396 1 0
1.63506e-07 0 0.304396 1 0
1.63863e-07 0 0.304396 1 0
1.6422e-07 0 0.304396 1 0
1.64577e-07 0 0.304396 1 0
1.64934e-07 0 0.304396 1 0
1.65291e-07 0 0.304396 1 0
1.65648e-07 0 0.304396 1 0
1.66005e-07 0 0.304396 1 0
1.66362e-07 0 0.304396 1 0
1.66719e-07 0 0.304396 1 0
1.67076e-07 0 0.304396 1 0
1.67433e-07 0 0.304396 1 0
1.6779e-07 0 0.304396 1 0
1.68147e-07 0 0.304396 1 0
1.68504e-07 0 0.304396 1 0
1.68861e-07 0 0.304396 1 0
1.69218e-07 0 0.304396 1 0
1.69575e-07 0 0.304396 1 0
1.69932e-07 0 0.304396 1 0
1.70289e-07 0 0.304396 1 0
1.70646e-07 0 0.304396 1 0
1.71003e-07 0 0.304396 1 0
1.7136e-07 0 0.304396 1 0
1.71717e-07 0 0.304396 1 0
1.72074e-07 0 0.304396 1 0
1.72431e-07 0 0.304396 1 0
1.72788e-07 0 0.304396 1 0
1.73145e-07 0 0.304396 1 0
1.73502e-07 0 0.304396 1 0
1.73859e-07 0 0.304396 1 0
1.74216e-07 0 0.304396 1 0
1.74573e-07 0 0.304396 1 0
1.7493e-07 0 0.304396 1 0
1.75287e-07 0 0.304396 1 0
1.75644e-07 0 0.304396 1 0
1.76001e-07 0 0.304396 1 0
1.76358e-07 0 0.304396 1 0
1.76715e-07 0 0.304396 1 0
1.77072e-07 0 0.304396 1 0
1.77429e-07 0 0.304396 1 0
1.77786e-07 0 0.304396 1 0
1.78143e-07 0 0.304396 1 0
1.785e-07 0 0.304396 1 0
1.78857e-07 0 0.304396 1 0
1.79214e-07 0 0.304396 1 0
1.79571e-07 0 0.304396 1 0
1.79928e-07 0 0.304396 1 0
1.80285e-07 0 0.304396 1 0
1.80642e-07 0 0.304396 1 0
1.80999e-07 0 0.304396 1 0
1.81356e-07 0 0.304396 1 0
1.81713e-07 0 0.304396 1 0
1.8207e-07 0 0.304396 1 0
1.82427e-07 0 0.304396 1 0
1.82784e-07 0 0.304396 1 0
1.83141e-07 0 0.304396 1 0
1.83498e-07 0 0.304396 1 0
1.83855e-07 0 0.304396 1 0
1.84212e-07 0 0.304396 1 0
1.84569e-07 0 0.304396 1 0
1.84926e-07 0 0.304396 1 0
1.85283e-07 0 0.304396 1 0
1.8564e-07 0 0.304396 1 0
1.85997e-07 0 0.304396 1 0
1.86354e-07 0 0.304396 1 0
1.86711e-07 0 0.304396 1 0
1.87068e-07 0 0.304396 1 0
1.87425e-07 0 0.304396 1 0
1.87782e-07 0 0.304396 1 0
1.88139e-07 0 0.304396 1 0
1.88496e-07 0 0.304396 1 0
1.88853e-07 0 0.304396 1 0
1.8921e-07 0 0.304396 1 0
1.89567e-07 0 0.304396 1 0
1.89924e-07 0 0.304396 1 0
1.90281e-07 0 0.304396 1 0
1.90638e-07 0 0.304396 1 0
1.90995e-07 0 0.304396 1 0
1.91352e-07 0 0.304396 1 0
1.91709e-07 0 0.304396 1 0
1.92066e-07 0 0.304396 1 0
1.92423e-07 0 0.304396 1 0
1.9278e-07 0 0.304396 1 0
1.93137e-07 0 0.304396 1 0
1.93494e-07 0 0.304396 1 0
1.93851e-07 0 0.304396 1 0
1.94208e-07 0 0.304396 1 0
1.94565e-07 0 0.304396 1 0
1.94922e-07 0 0.304396 1 0
1.95279e-07 0 0.304396 1 0
1.95636e-07 0 0.304396 1 0
1.95993e-07 0 0.304396 1 0
1.9635e-07 0 0.304396 1 0
1.96707e-07 0 0.304396 1 0
1.97064e-07 0 0.304396 1 0
1.97421e-07 0 0.304396 1 0
1.97778e-07 0 0.304396 1 0
1.98135e-07 0 0.304396 1 0
1.98492e-07 0 0.304396 1 0
1.98849e-07 0 0.304396 1 0
1.99206e-07 0 0.304396 1 0
1.99563e-07 0 0.304396 1 0
1.9992e-07 0 0.304396 1 0
2.00277e-07 0 0.304396 1 0
2.00634e-07 0 0.304396 1 0
2.00991e-07 0 0.304396 1 0
2.01348e-07 0 0.304396 1 0
2.01705e-07 0 0.304396 1 0
2.02062e-07 0 0.304396 1 0
2.02419e-07 0 0.304396 1 0
2.02776e-07 0 0.304396 1 0
2.03133e-07 0 0.304396 1 0
2.0349e-07 0 0.304396 1 0
2.03847e-07 0 0.304396 1 0
2.04204e-07 0 0.304396 1 0
2.04561e-07 0 0.304396 1 0
2.04918e-07 0 0.304396 1 0
2.05275e-07 0 0.304396 1 0
2.05632e-07 0 0.304396 1 0
2.05989e-07 0 0.304396 1 0
2.06346e-07 0 0.304396 1 0
2.06703e-07 0 0.304396 1 0
2.0706e-07 0 0.304396 1 0
2.07417e-07 0 0.304396 1 0
2.07774e-07 0 0.304396 1 0
2.08131e-07 0 0.304396 1 0
2.08488e-07 0 0.304396 1 0
2.08845e-07 0 0.304396 1 0
2.09202e-07 0 0.304396 1 0
2.09559e-07 0 0.304396 1 0
2.09916e-07 0 0.304396 1 0
2.10273e-07 0 0.304396 1 0
2.1063e-07 0 0.304396 1 0
2.10987e-07 0 0.304396 1 0
2.11344e-07 0 0.304396 1 0
2.11701e-07 0 0.304396 1 0
2.12058e-07 0 0.304396 1 0
2.12415e-07 0 0.304396 1 0
2.12772e-07 0 0.304396 1 0
2.13129e-07 0 0.304396 1 0
2.13486e-07 0 0.304396 1 0
2.13842e-07 0 0.304396 1 0
2.14199e-07 0 0.304396 1 0
2.14556e-07 0 0.304396 1 0
2.14913e-07 0 0.304396 1 0
2.1527e-07 0 0.304396 1 0
2.15627e-07 0 0.304396 1 0
2.15984e-07 0 0.304396 1 0
2.16341e-07 0 0.304396 1 0
2.16698e-07 0 0.304396 1 0
2.17055e-07 0 0.304396 1 0
2.17412e-07 0 0.304396 1 0
2.17769e-07 0 0.304396 1 0
2.18126e-07 0 0.304396 1 0
2.18483e-07 0 0.304396 1 0
2.1884e-07 0 0.304396 1 0
2.19197e-07 0 0.304396 1 0
2.19554e-07 0 0.304396 1 0
2.19911e-07 0 0.304396 1 0
2.20268e-07 0 0.304396 1 0
2.20625e-07 0 0.304396 1 0
2.20982e-07 0 0.304396 1 0
2.21339e-07 0 0.304396 1 0
2.21696e-07 0 0.304396 1 0
2.22053e-07 0 0.304396 1 0
2.2241e-07 0 0.304396 1 0
2.22767e-07 0 0.304396 1 0
2.23124e-07 0 0.304396 1 0
2.23481e-07 0 0.304396 1 0
2.23838e-07 0 0.304396 1 0
2.24195e-07 0 0.304396 1 0
2.24552e-07 0 0.304396 1 0
2.24909e-07 0 0.304396 1 0
2.25266e-07 0 0.304396 1 0
2.25623e-07 0 0.304396 1 0
2.2598e-07 0 0.304396 1 0
2.26337e-07 0 0.304396 1 0
2.26694e-07 0 0.304396 1 0
2.27051e-07 0 0.304396 1 0
2.27408e-07 0 0.304396 1 0
2.27765e-07 0 0.304396 1 0
2.28122e-07 0 0.304396 1 0
2.28479e-07 0 0.304396 1 0
2.28836e-07 0 0.304396 1 0
2.29193e-07 0 0.304396 1 0
2.2955e-07 0 0.304396 1 0
2.29907e-07 0 0.304396 1 0
2.30264e-07 0 0.304396 1 0
2.30621e-07 0 0.304396 1 0
2.30978e-07 0 0.304396 1 0
2.31335e-07 0 0.304396 1 0
2.31692e-07 0 0.304396 1 0
2.32049e-07 0 0.304396 1 0
2.32406e-07 0 0.304396 1 0
2.32763e-07 0 0.304396 1 0
2.3312e-07 0 0.304396 1 0
2.33477e-07 0 0.304396 1 0
2.33834e-07 0 0.304396 1 0
2.34191e-07 0 0.304396 1 0
2.34548e-07 0 0.304396 1 0
2.34905e-07 0 0.304396 1 0
2.35262e-07 0 0.304396 1 0
2.35619e-07 0 0.304396 1 0
2.35976e-07 0 0.304396 1 0
2.36333e-07 0 0.304396 1 0
2.3669e-07 0 0.304396 1 0
2.37047e-07 0 0.304396 1 0
2.37404e-07 0 0.304396 1 0
2.37761e-07 0 0.304396 1 0
2.38118e-07 0 0.304396 1 0
2.38475e-07 0 0.304396 1 0
2.38832e-07 0 0.304396 1 0
2.39189e-07 0 0.304396 1 0
2.39546e-07 0 0.304396 1 0
2.39903e-07 0 0.304396 1 0
2.4026e-07 0 0.304396 1 0
2.40617e-07 0 0.304396 1 0
2.40974e-07 0 0.304396 1 0
2.41331e-07 0 0.304396 1 0
2.41688e-07 0 0.304396 1 0
2.42045e-07 0 0.304396 1 0
2.42402e-07 0 0.304396 1 0
2.42759e-07 0 0.304396 1 0
2.43116e-07 0 0.304396 1 0
2.43473e-07 0 0.304396 1 0
2.4383e-07 0 0.304396 1 0
2.44187e-07 0 0.304396 1 0
2.44544e-07 0 0.304396 1 0
2.44901e-07 0 0.304396 1 0
2.45258e-07 0 0.304396 1 0
2.45615e-07 0 0.304396 1 0
2.45972e-07 0 0.304396 1 0
2.46329e-07 0 0.304396 1 0
2.46686e-07 0 0.304396 1 0
2.47043e-07 0 0.304396 1 0
2.474e-07 0 0.304396 1 0
2.47757e-07 0 0.304396 1 0
2.48114e-07 0 0.304396 1 0
2.48471e-07 0 0.304396 1 0
2.48828e-07 0 0.304396 1 0
2.49185e-07 0 0.304396 1 0
2.49542e-07 0 0.304396 1 0
2.49899e-07 0 0.304396 1 0
2.50256e-07 0 0.304396 1 0
2.50613e-07 0 0.304396 1 0
2.5097e-07 0 0.304396 1 0
2.51327e-07 0 0.304396 1 0
2.51684e-07 0 0.304396 1 0
2.52041e-07 0 0.304396 1 0
2.52398e-07 0 0.304396 1 0
2.52755e-07 0 0.304396 1 0
2.53112e-07 0 0.304396 1 0
2.53469e-07 0 0.304396 1 0
2.53826e-07 0 0.304396 1 0
2.54183e-07 0 0.304396 1 0
2.5454e-07 0 0.304396 1 0
2.54897e-07 0 0.304396 1 0
2.55254e-07 0 0.304396 1 0
2.55611e-07 0 0.304396 1 0
2.55968e-07 0 0.304396 1 0
2.56325e-07 0 0.304396 1 0
2.56682e-07 0 0.304396 1 0
2.57039e-07 0 0.304396 1 0
2.57396e-07 0 0.304396 1 0
2.57753e-07 0 0.304396 1 0
2.5811e-07 0 0.304396 1 0
2.58467e-07 0 0.304396 1 0
2.58824e-07 0 0.304396 1 0
2.59181e-07 0 0.304396 1 0
2.59538e-07 0 0.304396 1 0
2.59895e-07 0 0.304396 1 0
2.60252e-07 0 0.304396 1 0
2.60609e-07 0 0.304396 1 0
2.60966e-07 0 0.304396 1 0
2.61323e-07 0 0.304396 1 0
2.6168e-07 0 0.304396 1 0
2.62037e-07 0 0.304396 1 0
