Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
3.6874e-05 0.499638 0.500362 0.0560649 0.943935 0.0605561 -0.0207669
3.71088e-05 0.522123 0.477877 0.0888061 0.911194 -0.00415737 0.0180821
3.73437e-05 0.514804 0.485196 0.0895458 0.910454 0.0545026 0.141642
3.75786e-05 0.560625 0.439375 0.145953 0.854047 -0.0594853 0.070845
3.78134e-05 0.563278 0.436722 0.138999 0.861001 0.0229277 0.037009
3.80483e-05 0.525426 0.474574 0.132894 0.867106 0.101751 0.193538
3.82832e-05 0.51228 0.48772 0.17784 0.82216 0.0401781 -0.0438763
3.8518e-05 0.503291 0.496709 0.204316 0.795684 0.0343527 0.166478
3.87529e-05 0.472691 0.527309 0.216371 0.783629 0.0672353 -0.134315
3.89877e-05 0.391978 0.608022 0.197036 0.802964 0.177514 0.0636396
3.92226e-05 0.400528 0.599472 0.303396 0.696604 -0.00650222 -0.0337908
3.94575e-05 0.419541 0.580459 0.340158 0.659842 -0.0248213 0.251584
3.96923e-05 0.417383 0.582617 0.356717 0.643283 0.0032162 -0.0100458
3.99272e-05 0.406263 0.593737 0.377194 0.622806 0.0227179 -0.183782
4.01621e-05 0.457822 0.542178 0.464509 0.535491 -0.0918571 0.066367
4.03969e-05 0.453718 0.546282 0.44145 0.55855 0.0169082 0.0827623
4.06318e-05 0.408526 0.591474 0.433048 0.566952 0.0951172 0.19842
4.08667e-05 0.379131 0.620869 0.485441 0.514559 0.0521061 0.119613
4.11015e-05 0.370943 0.629057 0.541277 0.458723 0.00230879 0.140544
4.13364e-05 0.330182 0.669818 0.541272 0.458728 0.063378 0.213756
4.15713e-05 0.335116 0.664884 0.624352 0.375648 -0.0435538 -0.201254
4.18061e-05 0.316316 0.683684 0.624091 0.375909 0.0196101 -0.0915883
4.2041e-05 0.262617 0.737383 0.612481 0.387519 0.104939 0.188447
4.22759e-05 0.271952 0.728048 0.712193 0.287807 -0.0442757 -0.159986
4.25107e-05 0.24179 0.75821 0.694335 0.305665 0.057461 -0.0847308
4.27456e-05 0.159644 0.840356 0.655963 0.344037 0.201929 0.0790475
4.29805e-05 0.0928644 0.907136 0.687315 0.312685 0.196665 0.18156
4.32153e-05 0.0964217 0.903578 0.809293 0.190707 -0.024981 -0.235129
4.34502e-05 0.134268 0.865732 0.863716 0.136284 -0.111591 0.216927
4.36851e-05 0.127001 0.872999 0.839251 0.160749 0.0199878 -0.0651158
4.39199e-05 0.112725 0.887275 0.850795 0.149205 0.0507753 -0.0739221
4.41548e-05 0.125736 0.874264 0.895878 0.104122 -0.0243824 -0.257968
4.43897e-05 0.15564 0.84436 0.921601 0.0783994 -0.051832 -0.144264
4.46245e-05 0.166944 0.833056 0.920239 0.0797609 0.0130207 -0.284678
4.48594e-05 0.182417 0.817583 0.935905 0.0640945 0.0148727 0.108878
4.50943e-05 0.194475 0.805525 0.948365 0.0516352 0.0221719 0.268696
4.53291e-05 0.161506 0.838494 0.937693 0.0623065 0.129811 0.185476
4.5564e-05 0.18508 0.81492 0.979626 0.0203736 -0.0258373 -0.101586
4.57989e-05 0.16082 0.83918 0.968069 0.0319306 0.107523 0.243714
4.60337e-05 0.151125 0.848875 0.984562 0.0154381 0.0600432 -0.0544139
4.62686e-05 0.22951 0.77049 0.999656 0.000344174 -0.162107 0.10509
4.65035e-05 0.257579 0.742421 0.986851 0.0131488 -0.0302262 -0.0866146
4.67383e-05 0.346199 0.653801 0.992777 0.00722297 -0.152571 0.255497
4.69732e-05 0.373531 0.626469 0.96925 0.0307498 -0.0282002 -0.257351
4.72081e-05 0.427587 0.572413 0.965127 0.0348734 -0.0677057 0.0145765
4.74429e-05 0.395795 0.604205 0.909146 0.0908537 0.106997 -0.0856047
4.76778e-05 0.500792 0.499208 0.959908 0.0400925 -0.165051 0.0622465
4.79127e-05 0.471481 0.528519 0.87224 0.12776 0.102571 0.373409
4.81475e-05 0.441621 0.558379 0.857109 0.142891 0.0845072 -0.0401496
4.83824e-05 0.485157 0.514843 0.884559 0.115441 -0.0602421 0.127646
4.86173e-05 0.5345 0.4655 0.870095 0.129905 -0.0788817 0.146667
4.88521e-05 0.553978 0.446022 0.82974 0.17026 -0.0282801 0.0075295
4.9087e-05 0.556554 0.443446 0.793101 0.206899 0.00481569 -0.182262
4.93218e-05 0.573228 0.426772 0.774975 0.225025 -0.0129889 -0.104901
4.95567e-05 0.562002 0.437998 0.722256 0.277744 0.0489324 -0.252388
4.97916e-05 0.562185 0.437815 0.699054 0.300946 0.0389158 -0.175323
5.00264e-05 0.56131 0.43869 0.665585 0.334415 0.0487148 0.203227
5.02613e-05 0.576808 0.423192 0.656718 0.343282 0.00592695 -0.152951
5.04962e-05 0.636445 0.363555 0.667209 0.332791 -0.0780115 0.235868
5.0731e-05 0.714786 0.285214 0.667547 0.332453 -0.135784 -0.383913
5.09659e-05 0.676942 0.323058 0.506042 0.493958 0.131399 -0.0677555
5.12008e-05 0.717957 0.282043 0.559494 0.440506 -0.038325 0.138577
5.14356e-05 0.711489 0.288511 0.479606 0.520394 0.0589569 0.0106579
5.16705e-05 0.758711 0.241289 0.509809 0.490191 -0.0639679 -0.0568483
5.19054e-05 0.795684 0.204316 0.468823 0.531177 -0.044366 0.157367
5.21402e-05 0.795967 0.204033 0.398877 0.601123 0.0346257 -0.0891933
5.23751e-05 0.846072 0.153928 0.431021 0.568979 -0.0931089 -0.0588424
5.261e-05 0.8853 0.1147 0.392087 0.607913 -0.0766876 -0.0118975
5.28448e-05 0.911117 0.088883 0.349068 0.650932 -0.0491623 -0.15102
5.30797e-05 0.864237 0.135763 0.214255 0.785745 0.189719 0.0756371
5.33146e-05 0.82038 0.17962 0.203425 0.796575 0.153915 0.153543
5.35494e-05 0.800374 0.199626 0.211386 0.788614 0.0726304 -0.145783
5.37843e-05 0.829727 0.170273 0.235754 0.764246 -0.0483679 -0.0486606
5.40192e-05 0.856248 0.143752 0.208656 0.791344 -0.045595 -0.0525291
5.4254e-05 0.876951 0.123049 0.179497 0.820503 -0.0337158 -0.10773
5.44889e-05 0.921635 0.0783647 0.189101 0.810899 -0.119595 -0.160454
5.47238e-05 0.940835 0.0591651 0.137253 0.862747 -0.0416925 0.0779377
5.49586e-05 0.951389 0.0486113 0.110841 0.889159 -0.0222057 -0.169539
5.51935e-05 0.893041 0.106959 0.0293725 0.970628 0.249334 0.0854254
5.54284e-05 0.930778 0.0692223 0.102732 0.897268 -0.117252 -0.259672
5.56632e-05 0.936289 0.0637111 0.0546828 0.945317 0.00456558 -0.217566
