Noise Level,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.01,0.000211614,0.954575,0.0454249,0.997712,0.00228819
0.01,0.000211849,0.951518,0.0484823,0.993623,0.00637685
0.01,0.000212084,0.948813,0.0511868,0.988562,0.0114376
0.01,0.000212319,0.937395,0.0626047,0.976332,0.0236678
0.01,0.000212554,0.924337,0.0756631,0.966223,0.0337768
0.01,0.000212789,0.914404,0.0855957,0.957977,0.0420231
0.01,0.000213023,0.891314,0.108686,0.935089,0.0649114
0.01,0.000213258,0.877249,0.122751,0.928681,0.0713187
0.01,0.000213493,0.861959,0.138041,0.911528,0.0884724
0.01,0.000213728,0.846967,0.153033,0.893484,0.106516
0.01,0.000213963,0.826768,0.173232,0.869718,0.130282
0.01,0.000214198,0.788022,0.211978,0.831418,0.168582
0.01,0.000214433,0.756942,0.243058,0.816845,0.183155
0.01,0.000214667,0.71808,0.28192,0.787048,0.212952
0.01,0.000214902,0.694839,0.305161,0.776604,0.223396
0.01,0.000215137,0.680005,0.319995,0.757942,0.242058
0.01,0.000215372,0.643502,0.356498,0.709889,0.290111
0.01,0.000215607,0.609997,0.390003,0.684666,0.315334
0.01,0.000215842,0.58255,0.41745,0.661888,0.338112
0.01,0.000216077,0.557281,0.442719,0.63399,0.36601
0.01,0.000216312,0.529603,0.470397,0.600892,0.399108
0.01,0.000216546,0.503832,0.496168,0.571666,0.428334
0.01,0.000216781,0.494959,0.505041,0.556426,0.443574
0.01,0.000217016,0.450303,0.549697,0.488034,0.511966
0.01,0.000217251,0.425322,0.574678,0.47624,0.52376
0.01,0.000217486,0.397,0.603,0.441926,0.558074
0.01,0.000217721,0.37694,0.62306,0.418217,0.581783
0.01,0.000217956,0.351754,0.648246,0.381486,0.618514
0.01,0.00021819,0.338131,0.661869,0.362458,0.637542
0.01,0.000218425,0.307115,0.692885,0.314243,0.685757
0.01,0.00021866,0.28081,0.71919,0.287802,0.712198
0.01,0.000218895,0.251931,0.748069,0.256661,0.743339
0.01,0.00021913,0.234082,0.765918,0.239028,0.760972
0.01,0.000219365,0.225092,0.774908,0.219158,0.780842
0.01,0.0002196,0.217559,0.782441,0.193482,0.806518
0.01,0.000219835,0.207114,0.792886,0.166312,0.833688
0.01,0.000220069,0.195924,0.804076,0.142616,0.857384
0.01,0.000220304,0.187356,0.812644,0.121418,0.878582
0.01,0.000220539,0.181812,0.818188,0.103061,0.896939
0.01,0.000220774,0.169629,0.830371,0.0785728,0.921427
0.01,0.000221009,0.159744,0.840256,0.0634211,0.936579
0.01,0.000221244,0.152716,0.847284,0.0497248,0.950275
0.01,0.000221479,0.155911,0.844089,0.0415177,0.958482
0.01,0.000221713,0.139983,0.860017,0.0212117,0.978788
0.01,0.000221948,0.131539,0.868461,0.0152385,0.984762
0.01,0.000222183,0.129171,0.870829,0.00991881,0.990081
0.01,0.000222418,0.127841,0.872159,0.00461407,0.995386
0.01,0.000222653,0.13531,0.86469,0.00245224,0.997548
0.01,0.000222888,0.157873,0.842127,0.00170282,0.998297
0.01,0.000223123,0.164018,0.835982,0.000478132,0.999522
0.01,0.000223358,0.167034,0.832966,0.00198434,0.998016
0.01,0.000223592,0.173416,0.826584,0.00625883,0.993741
0.01,0.000223827,0.188687,0.811313,0.0145799,0.98542
0.01,0.000224062,0.19213,0.80787,0.0183741,0.981626
0.01,0.000224297,0.208722,0.791278,0.0324344,0.967566
0.01,0.000224532,0.224724,0.775276,0.0439762,0.956024
0.01,0.000224767,0.231736,0.768264,0.0515371,0.948463
0.01,0.000225002,0.254811,0.745189,0.0760294,0.923971
0.01,0.000225236,0.269197,0.730803,0.0870552,0.912945
0.01,0.000225471,0.286224,0.713776,0.106683,0.893317
0.01,0.000225706,0.315534,0.684466,0.134078,0.865922
0.01,0.000225941,0.32461,0.67539,0.140165,0.859835
0.01,0.000226176,0.356472,0.643528,0.180671,0.819329
0.01,0.000226411,0.390454,0.609546,0.206524,0.793476
0.01,0.000226646,0.403144,0.596856,0.21387,0.78613
0.01,0.000226881,0.432276,0.567724,0.254488,0.745512
0.01,0.000227115,0.458996,0.541004,0.28063,0.71937
0.01,0.00022735,0.483277,0.516723,0.307252,0.692748
0.01,0.000227585,0.50469,0.49531,0.334301,0.665699
0.01,0.00022782,0.527381,0.472619,0.365815,0.634185
0.01,0.000228055,0.53915,0.46085,0.385036,0.614964
0.01,0.00022829,0.559068,0.440932,0.424636,0.575364
0.01,0.000228525,0.577483,0.422517,0.455758,0.544242
0.01,0.000228759,0.600148,0.399852,0.492147,0.507853
0.01,0.000228994,0.628765,0.371235,0.528929,0.471071
0.01,0.000229229,0.647456,0.352544,0.550192,0.449808
0.01,0.000229464,0.666052,0.333948,0.582406,0.417594
0.01,0.000229699,0.689649,0.310351,0.618986,0.381014
0.01,0.000229934,0.708443,0.291557,0.645511,0.354489
0.01,0.000230169,0.71717,0.28283,0.666695,0.333305
0.01,0.000230403,0.722484,0.277516,0.693542,0.306458
0.01,0.000230638,0.730362,0.269638,0.724227,0.275773
0.01,0.000230873,0.745707,0.254293,0.758755,0.241245
0.01,0.000231108,0.759727,0.240273,0.785137,0.214863
0.01,0.000231343,0.765273,0.234727,0.803395,0.196605
0.01,0.000231578,0.771228,0.228772,0.82972,0.17028
0.01,0.000231813,0.777272,0.222728,0.854133,0.145867
0.01,0.000232048,0.781004,0.218996,0.875016,0.124984
0.01,0.000232282,0.789801,0.210199,0.899446,0.100554
0.01,0.000232517,0.799317,0.200683,0.919696,0.0803038
0.01,0.000232752,0.810799,0.189201,0.937574,0.0624263
0.01,0.000232987,0.81176,0.18824,0.946533,0.0534668
0.01,0.000233222,0.810795,0.189205,0.95942,0.0405797
0.01,0.000233457,0.806054,0.193946,0.969585,0.030415
0.01,0.000233692,0.812182,0.187818,0.983633,0.0163665
0.01,0.000233926,0.810176,0.189824,0.988925,0.0110748
0.01,0.000234161,0.799949,0.200051,0.993109,0.00689074
0.01,0.000234396,0.791209,0.208791,0.997605,0.00239488
0.02,0,1,0,1,0
0.02,2.34866e-07,0.996581,0.00341855,0.998243,0.00175691
0.02,4.69732e-07,0.993153,0.00684692,0.998543,0.00145684
0.02,7.04598e-07,0.985148,0.014852,0.99293,0.00707048
0.02,9.39464e-07,0.973786,0.026214,0.986464,0.0135363
0.02,1.17433e-06,0.971473,0.0285269,0.986921,0.0130793
0.02,1.4092e-06,0.957311,0.0426887,0.96892,0.0310797
0.02,1.64406e-06,0.95371,0.0462904,0.968435,0.0315652
0.02,1.87893e-06,0.939025,0.0609747,0.946251,0.0537487
0.02,2.11379e-06,0.920573,0.0794271,0.929407,0.0705933
0.02,2.34866e-06,0.890912,0.109088,0.904009,0.0959913
0.02,2.58353e-06,0.884088,0.115912,0.909066,0.0909341
0.02,2.81839e-06,0.883393,0.116607,0.896201,0.103799
0.02,3.05326e-06,0.86793,0.13207,0.861296,0.138704
0.02,3.28812e-06,0.862412,0.137588,0.850004,0.149996
0.02,3.52299e-06,0.845623,0.154377,0.814815,0.185185
0.02,3.75786e-06,0.836512,0.163488,0.798963,0.201037
0.02,3.99272e-06,0.801664,0.198336,0.745261,0.254739
0.02,4.22759e-06,0.776824,0.223176,0.730648,0.269352
0.02,4.46245e-06,0.737609,0.262391,0.688163,0.311837
0.02,4.69732e-06,0.70706,0.29294,0.669806,0.330194
0.02,4.93218e-06,0.656482,0.343518,0.620517,0.379483
0.02,5.16705e-06,0.621367,0.378633,0.607346,0.392654
0.02,5.40192e-06,0.582711,0.417289,0.573556,0.426444
0.02,5.63678e-06,0.566704,0.433296,0.565549,0.434451
0.02,5.87165e-06,0.522215,0.477785,0.505969,0.494031
0.02,6.10651e-06,0.510401,0.489599,0.507458,0.492542
0.02,6.34138e-06,0.469559,0.530441,0.447181,0.552819
0.02,6.57625e-06,0.421443,0.578557,0.408626,0.591374
0.02,6.81111e-06,0.401855,0.598145,0.40581,0.59419
0.02,7.04598e-06,0.34917,0.65083,0.342138,0.657862
0.02,7.28084e-06,0.295228,0.704772,0.309631,0.690369
0.02,7.51571e-06,0.267033,0.732967,0.304595,0.695405
0.02,7.75058e-06,0.232816,0.767184,0.26873,0.73127
0.02,7.98544e-06,0.192083,0.807917,0.232213,0.767787
0.02,8.22031e-06,0.177497,0.822503,0.231852,0.768148
0.02,8.45517e-06,0.163698,0.836302,0.205595,0.794405
0.02,8.69004e-06,0.132751,0.867249,0.160934,0.839066
0.02,8.92491e-06,0.112983,0.887017,0.148189,0.851811
0.02,9.15977e-06,0.087978,0.912022,0.118944,0.881056
0.02,9.39464e-06,0.0732687,0.926731,0.108758,0.891242
0.02,9.6295e-06,0.0611291,0.938871,0.0916001,0.9084
0.02,9.86437e-06,0.0531503,0.94685,0.0783863,0.921614
0.02,1.00992e-05,0.0455902,0.95441,0.061906,0.938094
0.02,1.03341e-05,0.0366845,0.963315,0.0451511,0.954849
0.02,1.0569e-05,0.0263339,0.973666,0.0297336,0.970266
0.02,1.08038e-05,0.0156475,0.984352,0.0173707,0.982629
0.02,1.10387e-05,0.00910017,0.9909,0.0113128,0.988687
0.02,1.12736e-05,0.0036227,0.996377,0.00371153,0.996288
0.02,1.15084e-05,0.0038901,0.99611,0.00292321,0.997077
0.02,1.17433e-05,0.00896128,0.991039,0.00163239,0.998368
0.02,1.19782e-05,0.0131485,0.986851,0.000176274,0.999824
0.02,1.2213e-05,0.0254259,0.974574,0.00419495,0.995805
0.02,1.24479e-05,0.0423497,0.95765,0.00904185,0.990958
0.02,1.26828e-05,0.0487467,0.951253,0.0083143,0.991686
0.02,1.29176e-05,0.07205,0.92795,0.0239935,0.976007
0.02,1.31525e-05,0.0844288,0.915571,0.0255312,0.974469
0.02,1.33874e-05,0.103352,0.896648,0.0404068,0.959593
0.02,1.36222e-05,0.123988,0.876012,0.0534703,0.94653
0.02,1.38571e-05,0.138444,0.861556,0.0626091,0.937391
0.02,1.4092e-05,0.148388,0.851612,0.0750268,0.924973
0.02,1.43268e-05,0.181876,0.818124,0.11091,0.88909
0.02,1.45617e-05,0.200157,0.799843,0.115995,0.884005
0.02,1.47966e-05,0.202597,0.797403,0.122905,0.877095
0.02,1.50314e-05,0.23744,0.76256,0.172725,0.827275
0.02,1.52663e-05,0.232359,0.767641,0.160301,0.839699
0.02,1.55012e-05,0.258924,0.741076,0.213317,0.786683
0.02,1.5736e-05,0.318397,0.681603,0.269934,0.730066
0.02,1.59709e-05,0.350954,0.649046,0.270121,0.729879
0.02,1.62058e-05,0.361349,0.638651,0.277001,0.722999
0.02,1.64406e-05,0.407365,0.592635,0.339269,0.660731
0.02,1.66755e-05,0.426596,0.573404,0.342623,0.657377
0.02,1.69103e-05,0.467263,0.532737,0.393507,0.606493
0.02,1.71452e-05,0.482905,0.517095,0.399701,0.600299
0.02,1.73801e-05,0.503901,0.496099,0.436112,0.563888
0.02,1.76149e-05,0.516947,0.483053,0.459485,0.540515
0.02,1.78498e-05,0.526371,0.473629,0.487074,0.512926
0.02,1.80847e-05,0.569554,0.430446,0.55247,0.44753
0.02,1.83195e-05,0.597417,0.402583,0.56853,0.43147
0.02,1.85544e-05,0.618203,0.381797,0.592859,0.407141
0.02,1.87893e-05,0.644635,0.355365,0.62901,0.37099
0.02,1.90241e-05,0.66417,0.33583,0.652164,0.347836
0.02,1.9259e-05,0.70878,0.29122,0.707134,0.292866
0.02,1.94939e-05,0.728512,0.271488,0.71163,0.28837
0.02,1.97287e-05,0.74711,0.25289,0.738953,0.261047
0.02,1.99636e-05,0.775951,0.224049,0.776662,0.223338
0.02,2.01985e-05,0.800829,0.199171,0.799409,0.200591
0.02,2.04333e-05,0.836438,0.163562,0.83586,0.16414
0.02,2.06682e-05,0.884679,0.115321,0.874625,0.125375
0.02,2.09031e-05,0.914999,0.0850007,0.882731,0.117269
0.02,2.11379e-05,0.931834,0.0681661,0.890509,0.109491
0.02,2.13728e-05,0.947749,0.0522509,0.910246,0.089754
0.02,2.16077e-05,0.956607,0.043393,0.920596,0.0794045
0.02,2.18425e-05,0.967324,0.0326762,0.940286,0.0597138
0.02,2.20774e-05,0.972095,0.0279049,0.948684,0.0513161
0.02,2.23123e-05,0.979842,0.0201576,0.966414,0.0335856
0.02,2.25471e-05,0.988333,0.0116671,0.979851,0.0201493
0.02,2.2782e-05,0.994791,0.00520875,0.988599,0.0114005
0.02,2.30169e-05,0.994055,0.00594507,0.987804,0.0121959
0.02,2.32517e-05,0.995773,0.00422725,0.998116,0.00188422
0.02,2.34866e-05,0.993973,0.00602682,0.999354,0.000646059
0.02,2.37215e-05,0.985719,0.014281,0.999683,0.000316944
0.02,2.39563e-05,0.981114,0.0188863,0.998488,0.00151233
0.02,2.41912e-05,0.966399,0.0336012,0.990709,0.00929064
0.02,2.44261e-05,0.963585,0.0364152,0.992214,0.0077863
0.02,2.46609e-05,0.951574,0.0484261,0.98043,0.0195696
0.02,2.48958e-05,0.951325,0.0486749,0.979999,0.020001
0.02,2.51307e-05,0.94197,0.0580303,0.963467,0.0365331
0.02,2.53655e-05,0.936444,0.0635558,0.954783,0.0452173
0.02,2.56004e-05,0.920115,0.0798847,0.930579,0.0694206
0.02,2.58353e-05,0.90465,0.0953502,0.91671,0.0832904
0.02,2.60701e-05,0.881159,0.118841,0.891498,0.108502
0.02,2.6305e-05,0.848374,0.151626,0.864289,0.135711
0.02,2.65399e-05,0.816922,0.183078,0.846755,0.153245
0.02,2.67747e-05,0.79338,0.20662,0.832586,0.167414
0.02,2.70096e-05,0.772592,0.227408,0.812645,0.187355
0.02,2.72445e-05,0.714336,0.285664,0.753278,0.246722
0.02,2.74793e-05,0.663575,0.336425,0.736821,0.263179
0.02,2.77142e-05,0.628187,0.371813,0.724492,0.275508
0.02,2.7949e-05,0.592498,0.407502,0.696109,0.303891
0.02,2.81839e-05,0.564399,0.435601,0.67467,0.32533
0.02,2.84188e-05,0.519609,0.480391,0.628892,0.371108
0.02,2.86536e-05,0.454593,0.545407,0.578145,0.421855
0.02,2.88885e-05,0.449981,0.550019,0.606211,0.393789
0.02,2.91234e-05,0.438967,0.561033,0.569218,0.430782
0.02,2.93582e-05,0.424297,0.575703,0.534707,0.465293
0.02,2.95931e-05,0.403225,0.596775,0.496564,0.503436
0.02,2.9828e-05,0.382949,0.617051,0.466627,0.533373
0.02,3.00628e-05,0.347167,0.652833,0.419942,0.580058
0.02,3.02977e-05,0.305722,0.694278,0.382398,0.617602
0.02,3.05326e-05,0.264325,0.735675,0.350812,0.649188
0.02,3.07674e-05,0.232032,0.767968,0.329123,0.670877
0.02,3.10023e-05,0.211727,0.788273,0.312003,0.687997
0.02,3.12372e-05,0.187208,0.812792,0.277346,0.722654
0.02,3.1472e-05,0.158537,0.841463,0.243618,0.756382
0.02,3.17069e-05,0.134007,0.865993,0.219993,0.780007
0.02,3.19418e-05,0.112477,0.887523,0.194276,0.805724
0.02,3.21766e-05,0.0821143,0.917886,0.156183,0.843817
0.02,3.24115e-05,0.063675,0.936325,0.144161,0.855839
0.02,3.26464e-05,0.0563854,0.943615,0.136324,0.863676
0.02,3.28812e-05,0.0517901,0.94821,0.118965,0.881035
0.02,3.31161e-05,0.04822,0.95178,0.0978213,0.902179
0.02,3.3351e-05,0.0374886,0.962511,0.0687005,0.931299
0.02,3.35858e-05,0.0335539,0.966446,0.0593304,0.94067
0.02,3.38207e-05,0.0295365,0.970463,0.0431706,0.956829
0.02,3.40556e-05,0.0245455,0.975455,0.0276641,0.972336
0.02,3.42904e-05,0.021765,0.978235,0.0177561,0.982244
0.02,3.45253e-05,0.0302313,0.969769,0.0169834,0.983017
0.02,3.47602e-05,0.0352185,0.964781,0.00652842,0.993472
0.02,3.4995e-05,0.0551675,0.944832,0.00625715,0.993743
0.02,3.52299e-05,0.0734491,0.926551,0.00122128,0.998779
0.02,3.54648e-05,0.0909357,0.909064,0.00011539,0.999885
0.02,3.56996e-05,0.112974,0.887026,0.00156979,0.99843
0.02,3.59345e-05,0.13571,0.86429,0.00474699,0.995253
0.02,3.61694e-05,0.15053,0.84947,0.00731259,0.992687
0.02,3.64042e-05,0.164923,0.835077,0.0130994,0.986901
0.02,3.66391e-05,0.190722,0.809278,0.0255291,0.974471
0.02,3.6874e-05,0.211997,0.788003,0.0334161,0.966584
0.02,3.71088e-05,0.219063,0.780937,0.038196,0.961804
0.02,3.73437e-05,0.235421,0.764579,0.0558758,0.944124
0.02,3.75786e-05,0.241669,0.758331,0.0650188,0.934981
0.02,3.78134e-05,0.26759,0.73241,0.0938839,0.906116
0.02,3.80483e-05,0.29601,0.70399,0.114088,0.885912
0.02,3.82832e-05,0.303216,0.696784,0.11897,0.88103
0.02,3.8518e-05,0.334939,0.665061,0.158729,0.841271
0.02,3.87529e-05,0.348608,0.651392,0.167666,0.832334
0.02,3.89877e-05,0.368156,0.631844,0.196338,0.803662
0.02,3.92226e-05,0.39699,0.60301,0.229172,0.770828
0.02,3.94575e-05,0.460819,0.539181,0.287531,0.712469
0.02,3.96923e-05,0.479446,0.520554,0.274943,0.725057
0.02,3.99272e-05,0.496873,0.503127,0.302514,0.697486
0.02,4.01621e-05,0.515079,0.484921,0.332794,0.667206
0.02,4.03969e-05,0.50273,0.49727,0.333241,0.666759
0.02,4.06318e-05,0.531072,0.468928,0.402314,0.597686
0.02,4.08667e-05,0.556675,0.443325,0.431159,0.568841
0.02,4.11015e-05,0.598829,0.401171,0.478615,0.521385
0.02,4.13364e-05,0.637209,0.362791,0.506434,0.493566
0.02,4.15713e-05,0.664363,0.335637,0.527271,0.472729
0.02,4.18061e-05,0.688188,0.311812,0.556108,0.443892
0.02,4.2041e-05,0.730835,0.269165,0.609591,0.390409
0.02,4.22759e-05,0.742547,0.257453,0.606463,0.393537
0.02,4.25107e-05,0.740633,0.259367,0.621625,0.378375
0.02,4.27456e-05,0.780649,0.219351,0.699438,0.300562
0.02,4.29805e-05,0.789126,0.210874,0.696982,0.303018
0.02,4.32153e-05,0.811579,0.188421,0.739741,0.260259
0.02,4.34502e-05,0.841743,0.158257,0.776671,0.223329
0.02,4.36851e-05,0.847502,0.152498,0.776101,0.223899
0.02,4.39199e-05,0.87494,0.12506,0.827115,0.172885
0.02,4.41548e-05,0.902386,0.0976145,0.855369,0.144631
0.02,4.43897e-05,0.9122,0.0877998,0.860876,0.139124
0.02,4.46245e-05,0.917375,0.0826252,0.878267,0.121733
0.02,4.48594e-05,0.926144,0.0738564,0.90435,0.0956503
0.02,4.50943e-05,0.93543,0.0645696,0.923847,0.0761526
0.02,4.53291e-05,0.943377,0.0566227,0.938473,0.061527
0.02,4.5564e-05,0.930452,0.0695475,0.934086,0.0659138
0.02,4.57989e-05,0.932543,0.0674567,0.962511,0.0374887
0.02,4.60337e-05,0.920372,0.0796277,0.965046,0.0349543
0.02,4.62686e-05,0.918482,0.0815176,0.982101,0.0178986
0.02,4.65035e-05,0.922109,0.0778908,0.991916,0.00808389
0.02,4.67383e-05,0.906904,0.0930959,0.992129,0.00787067
0.02,4.69732e-05,0.892609,0.107391,0.997688,0.00231213
0.02,4.72081e-05,0.888709,0.111291,0.999811,0.000189041
0.02,4.74429e-05,0.864465,0.135535,0.996219,0.00378051
0.02,4.76778e-05,0.846537,0.153463,0.994021,0.00597894
0.02,4.79127e-05,0.837238,0.162762,0.991525,0.00847522
0.02,4.81475e-05,0.801858,0.198142,0.975929,0.024071
0.02,4.83824e-05,0.78441,0.21559,0.974704,0.025296
0.02,4.86173e-05,0.758425,0.241575,0.960656,0.0393444
0.02,4.88521e-05,0.738577,0.261423,0.951728,0.0482724
0.02,4.9087e-05,0.713836,0.286164,0.935155,0.0648452
0.02,4.93218e-05,0.67486,0.32514,0.911894,0.0881056
0.02,4.95567e-05,0.654347,0.345653,0.906403,0.0935973
0.02,4.97916e-05,0.638599,0.361401,0.890955,0.109045
0.02,5.00264e-05,0.61512,0.38488,0.865241,0.134759
0.02,5.02613e-05,0.587707,0.412293,0.840942,0.159058
0.02,5.04962e-05,0.550712,0.449288,0.810422,0.189578
0.02,5.0731e-05,0.505817,0.494183,0.778766,0.221234
0.02,5.09659e-05,0.47164,0.52836,0.761534,0.238466
0.02,5.12008e-05,0.444521,0.555479,0.740679,0.259321
0.02,5.14356e-05,0.385168,0.614832,0.682107,0.317893
0.02,5.16705e-05,0.296298,0.703702,0.620694,0.379306
0.02,5.19054e-05,0.270298,0.729702,0.652906,0.347094
0.02,5.21402e-05,0.238343,0.761657,0.61529,0.38471
0.02,5.23751e-05,0.200129,0.799871,0.575627,0.424373
0.02,5.261e-05,0.170274,0.829726,0.552523,0.447477
0.02,5.28448e-05,0.149275,0.850725,0.530851,0.469149
0.02,5.30797e-05,0.118399,0.881601,0.482856,0.517144
0.02,5.33146e-05,0.097244,0.902756,0.463954,0.536046
0.02,5.35494e-05,0.0891122,0.910888,0.452697,0.547303
0.02,5.37843e-05,0.0653573,0.934643,0.391523,0.608477
0.02,5.40192e-05,0.0616939,0.938306,0.3967,0.6033
0.02,5.4254e-05,0.0583357,0.941664,0.367138,0.632862
0.02,5.44889e-05,0.0477953,0.952205,0.320944,0.679056
0.02,5.47238e-05,0.0340334,0.965967,0.282208,0.717792
0.02,5.49586e-05,0.0237284,0.976272,0.258202,0.741798
0.02,5.51935e-05,0.0107876,0.989212,0.214277,0.785723
0.02,5.54284e-05,0.00476701,0.995233,0.198737,0.801263
0.02,5.56632e-05,0.00399238,0.996008,0.190924,0.809076
0.02,5.58981e-05,0.00636035,0.99364,0.171521,0.828479
0.02,5.6133e-05,0.009245,0.990755,0.141278,0.858722
0.02,5.63678e-05,0.016856,0.983144,0.127866,0.872134
0.02,5.66027e-05,0.0187524,0.981248,0.0891392,0.910861
0.02,5.68376e-05,0.0301924,0.969808,0.0871796,0.91282
0.02,5.70724e-05,0.0453909,0.954609,0.0702076,0.929792
0.02,5.73073e-05,0.0572678,0.942732,0.0493935,0.950607
0.02,5.75422e-05,0.0833447,0.916655,0.0466815,0.953319
0.02,5.7777e-05,0.0933668,0.906633,0.0228686,0.977131
0.02,5.80119e-05,0.0993398,0.90066,0.0126391,0.987361
0.02,5.82468e-05,0.124068,0.875932,0.0124806,0.987519
0.02,5.84816e-05,0.146791,0.853209,0.00584757,0.994152
0.02,5.87165e-05,0.166348,0.833652,0.00235203,0.997648
0.02,5.89514e-05,0.191977,0.808023,0.00191071,0.998089
0.02,5.91862e-05,0.205194,0.794806,0.0016174,0.998383
0.02,5.94211e-05,0.218354,0.781646,0.00450208,0.995498
0.02,5.9656e-05,0.259972,0.740028,0.0163935,0.983606
0.02,5.98908e-05,0.266177,0.733823,0.013715,0.986285
0.02,6.01257e-05,0.290502,0.709498,0.0276904,0.97231
0.02,6.03605e-05,0.326169,0.673831,0.0431199,0.95688
0.02,6.05954e-05,0.353345,0.646655,0.052385,0.947615
0.02,6.08303e-05,0.385296,0.614704,0.0693492,0.930651
0.02,6.10651e-05,0.399536,0.600464,0.0753179,0.924682
0.02,6.13e-05,0.44015,0.55985,0.10856,0.89144
0.02,6.15349e-05,0.460656,0.539344,0.115694,0.884306
0.02,6.17697e-05,0.487534,0.512466,0.140636,0.859364
0.02,6.20046e-05,0.523449,0.476551,0.170166,0.829834
0.02,6.22395e-05,0.560104,0.439896,0.195182,0.804818
0.02,6.24743e-05,0.616931,0.383069,0.2389,0.7611
0.02,6.27092e-05,0.657507,0.342493,0.251832,0.748168
0.02,6.29441e-05,0.68789,0.31211,0.270458,0.729542
0.02,6.31789e-05,0.731973,0.268027,0.314583,0.685417
0.02,6.34138e-05,0.718914,0.281086,0.285335,0.714665
0.02,6.36487e-05,0.726417,0.273583,0.335686,0.664314
0.02,6.38835e-05,0.751365,0.248635,0.386123,0.613877
0.02,6.41184e-05,0.769586,0.230414,0.409089,0.590911
0.02,6.43533e-05,0.797995,0.202005,0.452849,0.547151
0.02,6.45881e-05,0.828913,0.171087,0.489153,0.510847
0.02,6.4823e-05,0.833313,0.166687,0.487271,0.512729
0.02,6.50579e-05,0.865862,0.134138,0.558058,0.441942
0.02,6.52927e-05,0.896135,0.103865,0.588689,0.411311
0.02,6.55276e-05,0.899418,0.100582,0.579373,0.420627
0.02,6.57625e-05,0.917516,0.0824838,0.636545,0.363455
0.02,6.59973e-05,0.928284,0.0717155,0.656907,0.343093
0.02,6.62322e-05,0.939477,0.0605229,0.689442,0.310558
0.02,6.64671e-05,0.960098,0.0399016,0.742035,0.257965
0.02,6.67019e-05,0.978096,0.0219036,0.774279,0.225721
0.02,6.69368e-05,0.988836,0.0111637,0.795417,0.204583
0.02,6.71717e-05,0.991856,0.00814363,0.802861,0.197139
0.02,6.74065e-05,0.994721,0.00527867,0.833262,0.166738
0.02,6.76414e-05,0.990993,0.00900721,0.835713,0.164287
0.02,6.78763e-05,0.991021,0.00897948,0.879499,0.120501
0.02,6.81111e-05,0.988133,0.0118669,0.894862,0.105138
0.02,6.8346e-05,0.984576,0.0154241,0.914633,0.0853671
0.02,6.85809e-05,0.974703,0.0252967,0.921791,0.0782087
0.02,6.88157e-05,0.961993,0.0380071,0.938235,0.061765
0.02,6.90506e-05,0.953091,0.0469092,0.957843,0.042157
0.02,6.92855e-05,0.935318,0.0646821,0.96368,0.0363203
0.02,6.95203e-05,0.921671,0.078329,0.978311,0.0216888
0.02,6.97552e-05,0.910543,0.0894574,0.987778,0.0122224
0.02,6.99901e-05,0.897372,0.102628,0.993273,0.0067272
0.02,7.02249e-05,0.893214,0.106786,0.998605,0.00139533
0.02,7.04598e-05,0.863166,0.136834,0.997099,0.00290123
0.02,7.06947e-05,0.835681,0.164319,0.998967,0.00103255
0.02,7.09295e-05,0.825576,0.174424,0.998984,0.00101591
0.02,7.11644e-05,0.817784,0.182216,0.996402,0.00359817
0.02,7.13992e-05,0.805672,0.194328,0.990711,0.009289
0.02,7.16341e-05,0.783794,0.216206,0.980624,0.0193756
0.02,7.1869e-05,0.783556,0.216444,0.979452,0.0205479
0.02,7.21038e-05,0.770657,0.229343,0.964162,0.0358385
0.02,7.23387e-05,0.749438,0.250562,0.947551,0.0524493
0.02,7.25736e-05,0.745459,0.254541,0.942498,0.0575023
0.02,7.28084e-05,0.716316,0.283684,0.911592,0.0884076
0.02,7.30433e-05,0.692286,0.307714,0.897009,0.102991
0.02,7.32782e-05,0.674502,0.325498,0.88204,0.11796
0.02,7.3513e-05,0.631537,0.368463,0.842658,0.157342
0.02,7.37479e-05,0.621449,0.378551,0.844706,0.155294
0.02,7.39828e-05,0.600076,0.399924,0.81239,0.18761
0.02,7.42176e-05,0.5822,0.4178,0.790103,0.209897
0.02,7.44525e-05,0.536328,0.463672,0.739825,0.260175
0.02,7.46874e-05,0.528033,0.471967,0.746056,0.253944
0.02,7.49222e-05,0.506885,0.493115,0.706361,0.293639
0.02,7.51571e-05,0.47021,0.52979,0.663047,0.336953
0.02,7.5392e-05,0.449867,0.550133,0.648587,0.351413
0.02,7.56268e-05,0.413177,0.586823,0.602029,0.397971
0.02,7.58617e-05,0.373212,0.626788,0.566954,0.433046
0.02,7.60966e-05,0.344497,0.655503,0.546414,0.453586
0.02,7.63314e-05,0.317599,0.682401,0.516883,0.483117
0.02,7.65663e-05,0.287222,0.712778,0.480679,0.519321
0.02,7.68012e-05,0.245412,0.754588,0.436108,0.563892
0.02,7.7036e-05,0.225662,0.774338,0.429095,0.570905
0.02,7.72709e-05,0.197696,0.802304,0.387281,0.612719
0.02,7.75058e-05,0.171527,0.828473,0.357333,0.642667
0.02,7.77406e-05,0.152329,0.847671,0.334329,0.665671
0.02,7.79755e-05,0.140814,0.859186,0.313031,0.686969
0.02,7.82104e-05,0.130099,0.869901,0.284555,0.715445
0.02,7.84452e-05,0.107043,0.892957,0.240104,0.759896
0.02,7.86801e-05,0.103471,0.896529,0.237565,0.762435
