Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
1.20666e-07 0.202357 0.797643 0.172814 0.827186 0.101446 0.18746
1.21023e-07 0.204874 0.795126 0.16703 0.83297 0.0548342 -0.210676
1.2138e-07 0.247458 0.752542 0.180966 0.819034 -0.0391024 0.0424982
1.21737e-07 0.316872 0.683128 0.178625 0.821375 -0.0918069 -0.0440959
1.22094e-07 0.356539 0.643461 0.133452 0.866548 -0.0211793 0.103027
1.22451e-07 0.380797 0.619203 0.102629 0.897371 0.0120879 -0.341931
1.22808e-07 0.482267 0.517733 0.135621 0.864379 -0.144048 0.0653117
1.23165e-07 0.565624 0.434376 0.105567 0.894433 -0.1051 0.0464149
1.23522e-07 0.55533 0.44467 0.042469 0.957531 0.0831285 -0.174744
1.23879e-07 0.60036 0.39964 0.0576845 0.942315 -0.031032 0.177303
1.24236e-07 0.703733 0.296267 0.077298 0.922702 -0.155209 0.068097
1.24593e-07 0.71135 0.28865 0.0257851 0.974215 0.0459646 0.100494
1.2495e-07 0.692958 0.307042 0.0139543 0.986046 0.102919 0.133179
1.25307e-07 0.732127 0.267873 0.0292508 0.970749 -0.0249231 0.0786424
1.25664e-07 0.754493 0.245507 0.0235571 0.976443 0.00920821 0.215303
1.26021e-07 0.744583 0.255417 0.014343 0.985657 0.0778305 0.0191177
1.26378e-07 0.781074 0.218926 0.0363078 0.963692 -0.0320935 0.371742
1.26735e-07 0.821541 0.178459 0.0487128 0.951287 -0.0646242 0.163424
1.27092e-07 0.825383 0.174617 0.0389881 0.961012 0.0156537 0.101173
1.27449e-07 0.780893 0.219107 0.0248999 0.9751 0.128793 -0.0569081
1.27806e-07 0.774402 0.225598 0.0489465 0.951053 0.0329421 -0.184584
1.28163e-07 0.775078 0.224922 0.0607151 0.939285 0.0242203 -0.0925365
1.2852e-07 0.733118 0.266882 0.0503228 0.949677 0.126429 0.207304
1.28877e-07 0.723987 0.276013 0.0863006 0.913699 0.0351998 0.0147627
1.29234e-07 0.743458 0.256542 0.124184 0.875816 -0.0322651 0.0964256
1.29591e-07 0.748348 0.251652 0.134354 0.865646 -0.00751698 0.0144667
1.29948e-07 0.748067 0.251933 0.15176 0.84824 0.0012228 0.113795
1.30305e-07 0.794347 0.205653 0.217765 0.782235 -0.119079 -0.177634
1.30662e-07 0.832942 0.167058 0.232942 0.767058 -0.099425 -0.0312332
1.31019e-07 0.807595 0.192405 0.187729 0.812271 0.0646284 -0.151988
1.31376e-07 0.82365 0.17635 0.253499 0.746501 -0.0365839 -0.00828546
1.31733e-07 0.795822 0.204178 0.232374 0.767626 0.0730678 0.102045
1.3209e-07 0.838131 0.161869 0.345436 0.654564 -0.116948 0.101066
1.32447e-07 0.816914 0.183086 0.300732 0.699268 0.0395005 0.112351
1.32804e-07 0.868301 0.131699 0.426341 0.573659 -0.167802 -0.152932
1.33161e-07 0.874237 0.125763 0.388412 0.611588 -0.0382514 -0.234122
1.33518e-07 0.923166 0.0768342 0.483561 0.516439 -0.173618 -0.093591
1.33875e-07 0.933424 0.0665764 0.449189 0.550811 -0.0494834 -0.15269
1.34232e-07 0.924875 0.0751255 0.437062 0.562938 0.0267461 -0.261455
1.34589e-07 0.891815 0.108185 0.419064 0.580936 0.118286 -0.164848
1.34946e-07 0.874733 0.125267 0.477823 0.522177 0.0611689 0.0972363
1.35303e-07 0.890336 0.109664 0.564641 0.435359 -0.0513562 0.125679
1.3566e-07 0.916725 0.0832752 0.620704 0.379296 -0.104786 0.0763394
1.36017e-07 0.902794 0.0972061 0.586402 0.413598 0.0241247 -0.023835
1.36374e-07 0.88374 0.11626 0.612278 0.387722 0.03405 0.378815
1.36731e-07 0.878085 0.121915 0.670014 0.329986 -0.0315711 -0.166685
1.37088e-07 0.845101 0.154899 0.653479 0.346521 0.051678 -0.340008
1.37445e-07 0.830733 0.169267 0.701253 0.298747 0.00964935 0.0762357
1.37802e-07 0.850324 0.149676 0.772 0.228 -0.0895168 0.190309
1.38159e-07 0.826496 0.173504 0.751418 0.248582 0.0179211 0.0356324
1.38516e-07 0.845892 0.154108 0.822457 0.177543 -0.102131 -0.138419
1.38873e-07 0.799139 0.200861 0.773625 0.226375 0.0771085 0.0014235
1.3923e-07 0.808879 0.191121 0.853855 0.146145 -0.071559 0.0657209
1.39587e-07 0.775999 0.224001 0.838064 0.161936 0.0303914 0.0733975
1.39944e-07 0.753688 0.246312 0.869115 0.130885 -0.00146565 0.0168289
1.40301e-07 0.7015 0.2985 0.865285 0.134715 0.0621703 -0.0697297
1.40658e-07 0.627562 0.372438 0.8692 0.1308 0.103373 -0.0230408
1.41015e-07 0.661889 0.338111 0.949864 0.0501359 -0.124773 0.303113
1.41372e-07 0.574097 0.425903 0.899708 0.100292 0.120209 0.0338741
1.41729e-07 0.534519 0.465481 0.941644 0.0583556 0.018334 0.157683
1.42086e-07 0.481685 0.518315 0.944034 0.0559664 0.043026 -0.231219
1.42443e-07 0.459474 0.540526 0.961818 0.0381819 -0.015644 -0.286165
1.428e-07 0.457606 0.542394 0.972308 0.0276916 -0.0487506 -0.137144
1.43157e-07 0.352512 0.647488 0.935275 0.0647247 0.167423 0.174223
1.43514e-07 0.343467 0.656533 0.97744 0.0225603 -0.0343538 -0.11847
1.43871e-07 0.304584 0.695416 0.969606 0.0303938 0.0345714 0.204225
1.44228e-07 0.34121 0.65879 0.990745 0.00925504 -0.133562 -0.0393863
1.44585e-07 0.276167 0.723833 0.950851 0.049149 0.0874139 -0.212092
1.44942e-07 0.223992 0.776008 0.946565 0.0534352 0.075945 -0.0524118
1.45299e-07 0.182111 0.817889 0.942507 0.057493 0.063254 0.0671235
1.45656e-07 0.129491 0.870509 0.922054 0.0779455 0.103146 -0.0607806
1.46013e-07 0.120796 0.879204 0.942346 0.0576537 -0.0108161 0.203808
1.4637e-07 0.111909 0.888091 0.930911 0.0690887 -0.0164257 -0.150137
1.46727e-07 0.10106 0.89894 0.916384 0.0836158 0.0013828 0.283458
1.47084e-07 0.100573 0.899427 0.913176 0.0868239 -0.0428781 -0.11669
1.47441e-07 0.0895947 0.910405 0.884133 0.115867 0.00177064 0.0499751
1.47798e-07 0.0541569 0.945843 0.83433 0.16567 0.103855 0.339555
1.48155e-07 0.0217169 0.978283 0.803335 0.196665 0.127333 -0.0423111
1.48512e-07 0.0351327 0.964867 0.873048 0.126952 -0.11999 -0.0139367
1.48869e-07 0.0214191 0.978581 0.787054 0.212946 0.0539332 0.0220746
1.49226e-07 0.0090409 0.990959 0.74994 0.25006 0.0827004 -0.068189
1.49583e-07 0.00572528 0.994275 0.74747 0.25253 0.0390836 0.280819
1.4994e-07 0.00254122 0.997459 0.712356 0.287644 0.0561938 -0.211603
1.50297e-07 0.016988 0.983012 0.763271 0.236729 -0.1193 -0.0426874
1.50654e-07 0.0247444 0.975256 0.68286 0.31714 -0.00162645 -0.245217
1.51011e-07 0.0158949 0.984105 0.593758 0.406242 0.123986 -0.0601954
1.51368e-07 0.0483482 0.951652 0.693383 0.306617 -0.128463 0.455485
1.51725e-07 0.113747 0.886253 0.696966 0.303034 -0.191297 0.17954
1.52082e-07 0.104399 0.895601 0.538317 0.461683 0.0787962 0.0752444
1.52439e-07 0.134535 0.865465 0.570528 0.429472 -0.0453689 0.0221111
1.52796e-07 0.168883 0.831117 0.542412 0.457588 -0.0472358 0.0656427
1.53153e-07 0.22956 0.77044 0.542728 0.457272 -0.104795 0.130743
1.5351e-07 0.280101 0.719899 0.49778 0.50222 -0.0729068 0.0856064
1.53867e-07 0.370636 0.629364 0.507042 0.492958 -0.153301 -0.129364
1.54224e-07 0.384632 0.615368 0.390915 0.609085 0.01805 -0.234505
1.54581e-07 0.454684 0.545316 0.411694 0.588306 -0.0865044 -0.15983
1.54938e-07 0.53918 0.46082 0.392448 0.607552 -0.109608 -0.185065
1.55295e-07 0.595988 0.404012 0.335352 0.664648 -0.0525198 -0.117307
1.55652e-07 0.59159 0.40841 0.254335 0.745665 0.0717329 0.223334
1.56009e-07 0.685162 0.314838 0.325023 0.674977 -0.134207 0.32011
1.56366e-07 0.722945 0.277055 0.249655 0.750345 -0.0300522 -0.285695
1.56723e-07 0.764983 0.235017 0.226834 0.773166 -0.0364026 -0.0442812
1.5708e-07 0.83841 0.16159 0.243051 0.756949 -0.124297 0.294819
1.57437e-07 0.884027 0.115973 0.200173 0.799827 -0.0799419 -0.0325993
1.57794e-07 0.931034 0.0689656 0.188864 0.811136 -0.11134 -0.0958615
1.58151e-07 0.930218 0.0697823 0.110703 0.889297 0.0569059 0.155395
1.58508e-07 0.935839 0.0641605 0.10411 0.89589 0.0226571 0.0228324
1.58865e-07 0.96877 0.0312298 0.128942 0.871058 -0.116618 -0.305691
1.59222e-07 0.96114 0.0388604 0.0565599 0.94344 0.0907369 0.195967
1.59579e-07 0.965799 0.034201 0.063806 0.936194 0.00963001 0.0339935
1.59936e-07 0.984299 0.0157007 0.078916 0.921084 -0.0960397 0.0659559
1.60293e-07 0.996727 0.00327251 0.0750839 0.924916 -0.128216 0.0108413
1.6065e-07 0.997735 0.00226508 0.0460513 0.953949 -0.0353284 0.26358
1.61007e-07 0.995464 0.00453637 0.0344936 0.965506 -0.0111725 0.048157
1.61364e-07 0.994743 0.00525657 0.0350891 0.964911 -0.0483867 -0.0635518
1.61721e-07 0.995606 0.00439358 0.0349861 0.965014 -0.0724179 -0.0291186
1.62078e-07 0.991655 0.00834465 0.0238716 0.976128 -0.0108867 0.13247
1.62435e-07 0.980275 0.0197253 0.0184157 0.981584 0.0360464 0.13524
1.62792e-07 0.969492 0.0305078 0.0225993 0.977401 0.00661065 -0.219206
1.63149e-07 0.971034 0.028966 0.0417459 0.958254 -0.0713685 0.141444
1.63506e-07 0.993665 0.00633499 0.0892759 0.910724 -0.24557 -0.153279
1.63863e-07 0.993849 0.00615057 0.0542858 0.945714 -0.0648315 0.193655
1.6422e-07 0.959839 0.0401609 0.0175686 0.982431 0.183778 0.0535109
1.64577e-07 0.958769 0.0412305 0.0768315 0.923168 -0.0570619 0.228173
1.64934e-07 0.936696 0.0633042 0.0663171 0.933683 0.0398758 0.214307
1.65291e-07 0.894284 0.105716 0.0668617 0.933138 0.0979055 0.348917
1.65648e-07 0.850091 0.149909 0.0844727 0.915527 0.0880578 0.160268
1.66005e-07 0.847536 0.152464 0.138959 0.861041 -0.0325011 0.0129909
1.66362e-07 0.826268 0.173732 0.140151 0.859849 0.0164171 -0.0617879
1.66719e-07 0.823548 0.176452 0.179321 0.820679 -0.0386125 -0.104351
1.67076e-07 0.781825 0.218175 0.163762 0.836238 0.0537597 -0.164669
1.67433e-07 0.705398 0.294602 0.160194 0.839806 0.118369 -0.0825528
1.6779e-07 0.693337 0.306663 0.243608 0.756392 -0.0330248 -0.0163865
1.68147e-07 0.730216 0.269784 0.317517 0.682483 -0.141278 -0.0620124
1.68504e-07 0.72883 0.27117 0.305285 0.694715 -0.0578859 -0.0588368
1.68861e-07 0.681075 0.318925 0.286567 0.713433 0.0429351 0.0545462
1.69218e-07 0.632456 0.367544 0.31513 0.68487 0.0412278 0.0898853
1.69575e-07 0.543902 0.456098 0.306188 0.693812 0.120379 0.0392884
1.69932e-07 0.518236 0.481764 0.395874 0.604126 -0.00763948 0.0555048
1.70289e-07 0.527872 0.472128 0.459598 0.540402 -0.077112 0.00907753
1.70646e-07 0.526229 0.473771 0.478639 0.521361 -0.0543151 0.0941178
1.71003e-07 0.502028 0.497972 0.485847 0.514153 -0.00659348 0.192229
1.7136e-07 0.517849 0.482151 0.549727 0.450273 -0.0798636 -0.177878
1.71717e-07 0.481595 0.518405 0.527795 0.472205 0.0179504 -0.202878
1.72074e-07 0.367356 0.632644 0.481692 0.518308 0.171973 0.158743
1.72431e-07 0.397751 0.602249 0.652745 0.347255 -0.11828 -0.097451
1.72788e-07 0.370818 0.629182 0.626927 0.373073 -0.00273679 0.165586
1.73145e-07 0.370276 0.629724 0.676702 0.323298 -0.0520085 -0.140484
1.73502e-07 0.365107 0.634893 0.699932 0.300068 -0.0463475 -0.11057
1.73859e-07 0.372421 0.627579 0.740742 0.259258 -0.0746357 0.425309
1.74216e-07 0.314151 0.685849 0.700629 0.299371 0.0773906 0.287537
1.74573e-07 0.272446 0.727554 0.734302 0.265698 0.0613592 0.0177905
1.7493e-07 0.271879 0.728121 0.795831 0.204169 -0.0265659 -0.0230834
1.75287e-07 0.201134 0.798866 0.750788 0.249212 0.139442 0.0261682
1.75644e-07 0.180177 0.819823 0.820362 0.179638 0.0295392 0.127011
1.76001e-07 0.1763 0.8237 0.855149 0.144851 -0.00320931 0.249205
1.76358e-07 0.155859 0.844141 0.852653 0.147347 0.0604519 0.00256325
1.76715e-07 0.112154 0.887846 0.844414 0.155586 0.137828 -0.0456449
1.77072e-07 0.129637 0.870363 0.917725 0.0822753 -0.0432087 -0.179259
1.77429e-07 0.118105 0.881895 0.911523 0.0884774 0.0387773 0.253566
1.77786e-07 0.140367 0.859633 0.943349 0.0566509 -0.0430123 -0.227851
1.78143e-07 0.134657 0.865343 0.937976 0.0620236 0.0302145 0.0571448
1.785e-07 0.12794 0.87206 0.942634 0.0573658 0.0407426 -0.292892
1.78857e-07 0.129534 0.870466 0.959032 0.0409682 0.00219205 -0.0478149
1.79214e-07 0.112752 0.887248 0.956348 0.0436522 0.0597091 0.194681
1.79571e-07 0.122354 0.877646 0.97428 0.0257198 -0.0056313 0.0983468
1.79928e-07 0.104442 0.895558 0.959768 0.0402321 0.0897855 -0.0972731
1.80285e-07 0.119627 0.880373 0.979084 0.0209161 -0.016715 -0.0292043
1.80642e-07 0.169537 0.830463 0.988373 0.0116274 -0.109076 -0.185038
1.80999e-07 0.205357 0.794643 0.98121 0.0187905 -0.0657592 0.111522
1.81356e-07 0.17832 0.82168 0.942927 0.0570725 0.103298 -0.133767
1.81713e-07 0.262834 0.737166 0.98521 0.01479 -0.175087 -0.00134171
1.8207e-07 0.296909 0.703091 0.95821 0.0417902 -0.0444137 0.215632
1.82427e-07 0.300114 0.699886 0.928358 0.0716418 0.0364859 0.0430769
1.82784e-07 0.342932 0.657068 0.935073 0.0649269 -0.0455396 -0.0727318
1.83141e-07 0.263095 0.736905 0.833866 0.166134 0.217737 -0.290813
1.83498e-07 0.235201 0.764799 0.859606 0.140394 0.0945901 0.102788
1.83855e-07 0.224988 0.775012 0.849776 0.150224 0.0613514 -0.243211
1.84212e-07 0.24432 0.75568 0.858632 0.141368 -0.0199058 0.0118279
1.84569e-07 0.247645 0.752355 0.826347 0.173653 0.0206195 0.276684
1.84926e-07 0.309802 0.690198 0.847881 0.152119 -0.0949432 0.0378979
1.85283e-07 0.328823 0.671177 0.786048 0.213952 0.00562211 -0.0584648
1.8564e-07 0.402714 0.597286 0.811981 0.188019 -0.109032 0.308386
1.85997e-07 0.393759 0.606241 0.710089 0.289911 0.0744634 0.124972
1.86354e-07 0.392812 0.607188 0.689234 0.310766 0.0612575 0.0541059
1.86711e-07 0.407966 0.592034 0.678001 0.321999 0.0294788 0.17364
1.87068e-07 0.460681 0.539319 0.687243 0.312757 -0.0439301 0.264228
1.87425e-07 0.456154 0.543846 0.602704 0.397296 0.0710423 -0.114158
1.87782e-07 0.512247 0.487753 0.633007 0.366993 -0.0495826 0.111171
1.88139e-07 0.591748 0.408252 0.626117 0.373883 -0.0980573 -0.216802
1.88496e-07 0.627313 0.372687 0.554709 0.445291 -0.0102314 0.147376
1.88853e-07 0.650182 0.349818 0.51178 0.48822 0.0149141 -0.0181956
1.8921e-07 0.714511 0.285489 0.529846 0.470154 -0.0757217 0.25923
1.89567e-07 0.810679 0.189321 0.54718 0.45282 -0.167871 0.16009
1.89924e-07 0.827588 0.172412 0.428681 0.571319 0.0105984 0.0843263
1.90281e-07 0.800415 0.199585 0.346418 0.653582 0.120512 0.0793096
1.90638e-07 0.844201 0.155799 0.408817 0.591183 -0.0686136 0.0161919
1.90995e-07 0.857537 0.142463 0.344361 0.655639 0.00625811 0.110383
1.91352e-07 0.8157 0.1843 0.253899 0.746101 0.149334 0.220351
1.91709e-07 0.80997 0.19003 0.277086 0.722914 0.0354794 -0.0774294
1.92066e-07 0.854444 0.145556 0.311744 0.688256 -0.0967464 0.16147
1.92423e-07 0.856763 0.143237 0.239747 0.760253 0.00276965 -0.140364
1.9278e-07 0.861706 0.138294 0.215163 0.784837 -7.75795e-05 -0.114661
1.93137e-07 0.922559 0.0774413 0.267543 0.732457 -0.180822 0.0583317
1.93494e-07 0.934611 0.0653892 0.182941 0.817059 -0.0382307 -0.0826458
1.93851e-07 0.954207 0.0457927 0.174409 0.825591 -0.0786368 -0.282752
1.94208e-07 0.973256 0.026744 0.156426 0.843574 -0.0856824 0.125846
1.94565e-07 0.977103 0.0228967 0.117349 0.882651 -0.0254177 0.151457
1.94922e-07 0.982357 0.0176433 0.108345 0.891655 -0.0587146 -0.236251
1.95279e-07 0.967597 0.0324027 0.0563137 0.943686 0.0764892 0.00368083
1.95636e-07 0.95274 0.0472601 0.0503039 0.949696 0.0468818 -0.045167
1.95993e-07 0.923563 0.0764369 0.0329505 0.96705 0.0882582 0.169363
1.9635e-07 0.915976 0.084024 0.0439163 0.956084 -0.0180688 -0.00174599
1.96707e-07 0.902343 0.0976565 0.0342908 0.965709 -0.000984257 0.24364
1.97064e-07 0.869947 0.130053 0.0204877 0.979512 0.044423 -0.0378008
1.97421e-07 0.815321 0.184679 0.0133362 0.986664 0.0929542 0.32476
1.97778e-07 0.820794 0.179206 0.0332497 0.96675 -0.0768548 -0.337229
1.98135e-07 0.799949 0.200051 0.0218689 0.978131 -0.00471588 0.111084
1.98492e-07 0.747025 0.252975 0.0139866 0.986013 0.066109 0.0161066
1.98849e-07 0.682124 0.317876 0.0138671 0.986133 0.0829813 -0.16936
1.99206e-07 0.640043 0.359957 0.0269338 0.973066 0.0312458 0.101138
1.99563e-07 0.572249 0.427751 0.0257926 0.974207 0.0788408 -0.0803197
1.9992e-07 0.532045 0.467955 0.046909 0.953091 0.0224308 0.276449
2.00277e-07 0.554594 0.445406 0.0918656 0.908134 -0.107792 -0.0474822
2.00634e-07 0.518906 0.481094 0.0734519 0.926548 0.00942115 -0.0777434
2.00991e-07 0.493962 0.506038 0.0953256 0.904674 -0.0113762 0.124343
2.01348e-07 0.446858 0.553142 0.0990376 0.900962 0.0318909 0.000969477
2.01705e-07 0.500213 0.499787 0.18946 0.81054 -0.169431 0.101949
2.02062e-07 0.489159 0.510841 0.158939 0.841061 -0.0407106 -0.276624
2.02419e-07 0.427318 0.572682 0.143489 0.856511 0.0637093 0.172294
2.02776e-07 0.403018 0.596982 0.194991 0.805009 -0.0131704 0.128319
2.03133e-07 0.355468 0.644532 0.19764 0.80236 0.0352496 -0.140315
2.0349e-07 0.424602 0.575398 0.329787 0.670213 -0.204271 0.253433
2.03847e-07 0.430251 0.569749 0.295773 0.704227 -0.0736495 -0.0841961
2.04204e-07 0.361879 0.638121 0.254198 0.745802 0.0772009 -0.0803793
2.04561e-07 0.307811 0.692189 0.292568 0.707432 0.0518566 0.061654
2.04918e-07 0.300269 0.699731 0.364241 0.635759 -0.0463811 -0.21091
2.05275e-07 0.245689 0.754311 0.340758 0.659242 0.0608239 -0.0944895
2.05632e-07 0.223226 0.776774 0.403016 0.596984 -0.00733219 0.0360539
2.05989e-07 0.188182 0.811818 0.413803 0.586197 0.0259877 -0.208662
2.06346e-07 0.121691 0.878309 0.392261 0.607739 0.129075 -0.0612955
2.06703e-07 0.11393 0.88607 0.497738 0.502262 -0.0285994 -0.226816
2.0706e-07 0.0749232 0.925077 0.468082 0.531918 0.0927998 0.121904
2.07417e-07 0.0459122 0.954088 0.506339 0.493661 0.0788631 0.35028
2.07774e-07 0.0477245 0.952276 0.607492 0.392508 -0.0629512 0.137601
2.08131e-07 0.0319221 0.968078 0.594837 0.405163 0.0247982 0.110572
2.08488e-07 0.010275 0.989725 0.589398 0.410602 0.0986548 0.273884
2.08845e-07 0.00340464 0.996595 0.653717 0.346283 0.0249249 -0.0662741
2.09202e-07 0.000398584 0.999601 0.684007 0.315993 0.020576 -0.00825194
2.09559e-07 0.00156093 0.998439 0.738406 0.261594 -0.0392301 0.0173424
2.09916e-07 3.93601e-05 0.999961 0.680094 0.319906 0.146309 -0.126996
2.10273e-07 0.000234321 0.999766 0.737292 0.262708 0.0813827 0.0819439
2.1063e-07 0.000227029 0.999773 0.793151 0.206849 0.00206589 -0.245537
2.10987e-07 0.00373033 0.99627 0.830146 0.169854 -0.0299946 0.282275
2.11344e-07 0.020804 0.979196 0.877691 0.122309 -0.105251 0.0445126
2.11701e-07 0.0642495 0.935751 0.91136 0.0886403 -0.161049 -0.143285
2.12058e-07 0.0798762 0.920124 0.880349 0.119651 0.00228784 0.218739
2.12415e-07 0.0879055 0.912095 0.888083 0.111917 0.0324487 -0.083321
2.12772e-07 0.0942655 0.905734 0.902301 0.0976991 0.0402967 -0.0462657
2.13129e-07 0.123416 0.876584 0.934144 0.0658563 -0.0311042 -0.228062
2.13486e-07 0.142501 0.857499 0.936858 0.0631415 0.00569793 -0.0971291
2.13842e-07 0.171272 0.828728 0.95385 0.04615 -0.018328 0.0546037
2.14199e-07 0.239619 0.760381 0.975552 0.024448 -0.107944 -0.286833
2.14556e-07 0.281034 0.718966 0.971197 0.0288035 -0.0380957 0.118104
2.14913e-07 0.307564 0.692436 0.969574 0.0304255 0.00124787 -0.00419865
2.1527e-07 0.337117 0.662883 0.973315 0.0266851 -0.00368993 -0.0564107
2.15627e-07 0.425543 0.574457 0.99024 0.00976012 -0.123844 0.0592613
2.15984e-07 0.495931 0.504069 0.984453 0.0155467 -0.0814892 0.0211706
2.16341e-07 0.54759 0.45241 0.97557 0.0244298 -0.0432151 -0.0249113
2.16698e-07 0.579461 0.420539 0.962269 0.0377314 -0.00451795 -0.106708
2.17055e-07 0.589793 0.410207 0.944895 0.0551045 0.0363017 -0.0726904
2.17412e-07 0.603826 0.396174 0.93895 0.0610502 0.0264666 0.163323
2.17769e-07 0.610128 0.389872 0.922171 0.0778294 0.0462207 0.0141018
2.18126e-07 0.69167 0.30833 0.947869 0.0521311 -0.112025 -0.1031
2.18483e-07 0.762764 0.237236 0.93323 0.0667697 -0.103295 -0.0302719
2.1884e-07 0.766707 0.233293 0.872378 0.127622 0.0460228 -0.174754
2.19197e-07 0.787322 0.212678 0.869995 0.130005 -0.00113616 0.0145967
2.19554e-07 0.814869 0.185131 0.85786 0.14214 -0.0212018 0.0101231
2.19911e-07 0.82382 0.17618 0.819926 0.180074 0.023643 -0.0796811
2.20268e-07 0.798787 0.201213 0.764256 0.235744 0.105668 0.0569902
2.20625e-07 0.807684 0.192316 0.77521 0.22479 0.0201192 -0.0908254
2.20982e-07 0.873424 0.126576 0.820495 0.179505 -0.14429 0.217011
2.21339e-07 0.845396 0.154604 0.678865 0.321135 0.125051 -0.107259
2.21696e-07 0.825113 0.174887 0.670666 0.329334 0.0914473 0.257305
2.22053e-07 0.837969 0.162031 0.680842 0.319158 0.0123292 0.0686074
2.2241e-07 0.854261 0.145739 0.659922 0.340078 0.00276449 0.194645
2.22767e-07 0.888771 0.111229 0.655824 0.344176 -0.049645 -0.0924879
2.23124e-07 0.909406 0.0905942 0.611298 0.388702 -0.0197665 -0.237253
2.23481e-07 0.856737 0.143263 0.471937 0.528063 0.199785 -0.0908341
2.23838e-07 0.855166 0.144834 0.528423 0.471577 0.0306344 0.140209
2.24195e-07 0.846167 0.153833 0.484354 0.515646 0.055989 -0.314169
2.24552e-07 0.835811 0.164189 0.465891 0.534109 0.0369868 0.146037
2.24909e-07 0.82323 0.17677 0.431951 0.568049 0.0475461 0.0798441
2.25266e-07 0.850044 0.149956 0.453199 0.546801 -0.0569443 -0.140459
2.25623e-07 0.848846 0.151154 0.391183 0.608817 0.00673925 -0.165091
2.2598e-07 0.833441 0.166559 0.352069 0.647931 0.0314015 0.124517
2.26337e-07 0.823914 0.176086 0.329094 0.670906 0.0186993 -0.112841
2.26694e-07 0.823979 0.176021 0.31702 0.68298 -0.0169912 -0.141446
2.27051e-07 0.745181 0.254819 0.212235 0.787765 0.164434 0.0711349
2.27408e-07 0.763745 0.236255 0.286375 0.713625 -0.069258 -0.195657
2.27765e-07 0.672578 0.327422 0.163949 0.836051 0.16497 -0.160286
2.28122e-07 0.670246 0.329754 0.223878 0.776122 -0.0416984 0.123993
2.28479e-07 0.61902 0.38098 0.161488 0.838512 0.065276 0.188653
2.28836e-07 0.554371 0.445629 0.128937 0.871063 0.0983536 -0.113119
2.29193e-07 0.521522 0.478478 0.132463 0.867537 0.0266385 -0.236555
2.2955e-07 0.464154 0.535846 0.100998 0.899002 0.06505 -0.167102
2.29907e-07 0.455189 0.544811 0.11672 0.88328 -0.0374211 0.0860825
2.30264e-07 0.387216 0.612784 0.0674625 0.932537 0.0852406 0.109629
2.30621e-07 0.421815 0.578185 0.109802 0.890198 -0.118685 -0.0748513
2.30978e-07 0.393343 0.606657 0.0617794 0.938221 0.00721433 0.0524305
2.31335e-07 0.296311 0.703689 0.0238946 0.976105 0.156216 0.0488099
2.31692e-07 0.268462 0.731538 0.0443211 0.955679 0.0161376 0.241997
2.32049e-07 0.239264 0.760736 0.0352923 0.964708 0.0343318 0.081286
2.32406e-07 0.193962 0.806038 0.0237741 0.976226 0.0836227 0.077312
2.32763e-07 0.203199 0.796801 0.0436387 0.956361 -0.0427066 -0.0144421
2.3312e-07 0.194905 0.805095 0.0313495 0.968651 0.00313109 -0.225662
2.33477e-07 0.198492 0.801508 0.0397239 0.960276 -0.0372252 0.00779335
2.33834e-07 0.187705 0.812295 0.0334681 0.966532 0.00210607 -0.132138
2.34191e-07 0.232878 0.767122 0.0714767 0.928523 -0.141127 0.142341
2.34548e-07 0.178979 0.821021 0.0243905 0.97561 0.114028 -0.0445465
2.34905e-07 0.144407 0.855593 0.0381202 0.96188 0.0745157 0.0366586
2.35262e-07 0.154204 0.845796 0.0729216 0.927078 -0.0413361 -0.105265
2.35619e-07 0.191387 0.808613 0.108081 0.891919 -0.115026 0.0820126
2.35976e-07 0.221987 0.778013 0.112772 0.887228 -0.0837823 -0.0497592
2.36333e-07 0.155915 0.844085 0.0595452 0.940455 0.160941 0.0604066
2.3669e-07 0.181697 0.818303 0.141353 0.858647 -0.0703336 -0.15823
2.37047e-07 0.221532 0.778468 0.168926 0.831074 -0.107279 -0.363442
2.37404e-07 0.157347 0.842653 0.105373 0.894627 0.137357 0.131477
2.37761e-07 0.1709 0.8291 0.19384 0.80616 -0.0529808 0.186113
2.38118e-07 0.143113 0.856887 0.166907 0.833093 0.0751228 0.0598207
2.38475e-07 0.171323 0.828677 0.248442 0.751558 -0.0714293 -0.060518
2.38832e-07 0.17737 0.82263 0.247137 0.752863 -0.00990703 0.0438855
2.39189e-07 0.171429 0.828571 0.254028 0.745972 0.0276949 -0.152108
2.39546e-07 0.218828 0.781172 0.343749 0.656251 -0.113938 -0.124531
2.39903e-07 0.136328 0.863672 0.219164 0.780836 0.218314 -0.179416
2.4026e-07 0.118876 0.881124 0.322831 0.677169 0.0455935 0.146763
2.40617e-07 0.0875688 0.912431 0.317813 0.682187 0.110026 -0.203051
2.40974e-07 0.0752764 0.924724 0.376161 0.623839 0.0442513 -0.104702
2.41331e-07 0.0680934 0.931907 0.414663 0.585337 0.0266105 0.0958528
2.41688e-07 0.0713809 0.928619 0.457741 0.542259 -0.00170381 -0.0443645
2.42045e-07 0.0606783 0.939322 0.458264 0.541736 0.057901 0.0602094
2.42402e-07 0.0470141 0.952986 0.4757 0.5243 0.0850933 0.176391
2.42759e-07 0.0668145 0.933185 0.569799 0.430201 -0.0463826 -0.103536
