Time theta phi abs_alpha2 abs_beta2
8.96068e-08 1.20967 -2.3912 0.676665 0.323335
8.99638e-08 1.14417 -2.01297 0.7069 0.2931
9.03208e-08 1.06187 -1.44157 0.743621 0.256379
9.06778e-08 1.13763 -0.638174 0.709874 0.290126
9.10348e-08 1.07753 0.221864 0.736751 0.263249
9.13918e-08 1.16954 0.543955 0.695286 0.304714
9.17488e-08 1.11489 1.28978 0.72014 0.27986
9.21058e-08 1.10006 1.69494 0.726771 0.273229
9.24628e-08 1.19454 2.19304 0.68372 0.31628
9.28198e-08 1.09789 2.78253 0.727736 0.272264
9.31768e-08 1.03502 3.40614 0.755253 0.244747
9.35338e-08 0.989267 -2.44054 0.774651 0.225349
9.38908e-08 0.869254 -1.82622 0.822698 0.177302
9.42478e-08 0.927138 -1.25895 0.800063 0.199937
9.46048e-08 0.835336 -0.606985 0.835464 0.164536
9.49618e-08 0.998588 -0.228651 0.770745 0.229255
9.53188e-08 0.915352 0.278963 0.804756 0.195244
9.56758e-08 0.975676 1.04697 0.780304 0.219696
9.60328e-08 0.872565 1.44822 0.821432 0.178568
9.63898e-08 0.844211 2.06465 0.832161 0.167839
9.67468e-08 0.890552 2.745 0.814492 0.185508
9.71038e-08 0.700296 3.35131 0.882326 0.117674
9.74608e-08 0.750654 -2.27768 0.865621 0.134379
9.78178e-08 0.726616 -1.56123 0.873713 0.126287
9.81748e-08 0.733784 -1.25328 0.871323 0.128677
9.85318e-08 0.766709 -0.631823 0.860099 0.139901
9.88888e-08 0.829926 0.163475 0.837465 0.162535
9.92458e-08 0.748401 1.0628 0.866389 0.133611
9.96028e-08 0.734434 1.77176 0.871105 0.128895
9.99598e-08 0.656943 2.43175 0.895932 0.104068
1.00317e-07 0.777263 3.15716 0.856418 0.143582
1.00674e-07 0.842905 -2.12408 0.832648 0.167352
1.01031e-07 0.876018 -1.64951 0.820107 0.179893
1.01388e-07 0.789862 -1.11551 0.851972 0.148028
1.01745e-07 0.794342 -0.484475 0.850377 0.149623
1.02102e-07 0.816511 0.109058 0.842384 0.157616
1.02459e-07 0.881554 0.743954 0.817976 0.182024
1.02816e-07 0.857078 1.49529 0.827324 0.172676
1.03173e-07 0.905777 1.96229 0.808537 0.191463
1.0353e-07 0.872887 2.53883 0.821309 0.178691
1.03887e-07 0.773804 3.40534 0.857629 0.142371
1.04244e-07 0.811112 -2.21065 0.844346 0.155654
1.04601e-07 0.839941 -1.41299 0.833753 0.166247
1.04958e-07 0.827527 -0.79858 0.838349 0.161651
1.05315e-07 0.780441 -0.381766 0.855302 0.144698
1.05672e-07 0.723277 0.124174 0.874821 0.125179
1.06029e-07 0.73057 0.813315 0.872397 0.127603
1.06386e-07 0.790118 1.74881 0.851881 0.148119
1.06743e-07 0.743155 2.45078 0.868169 0.131831
1.071e-07 0.802455 3.0594 0.847472 0.152528
1.07457e-07 0.927195 -2.54875 0.80004 0.19996
1.07814e-07 0.948132 -1.79517 0.791601 0.208399
1.08171e-07 0.877847 -1.52671 0.819405 0.180595
1.08528e-07 0.915848 -1.2025 0.804559 0.195441
1.08885e-07 1.01501 -0.693992 0.763805 0.236195
1.09242e-07 0.991421 0.282902 0.773751 0.226249
1.09599e-07 0.991892 0.653764 0.773554 0.226446
1.09956e-07 0.991156 1.20641 0.773862 0.226138
1.10313e-07 1.10472 1.95221 0.724694 0.275306
1.1067e-07 1.18983 2.52963 0.685907 0.314093
1.11027e-07 1.04692 3.10024 0.750118 0.249882
1.11384e-07 1.04794 -2.717 0.749679 0.250321
