Time theta phi abs_alpha2 abs_beta2
2.14346e-10 3.14159 -2.62847 1.06599e-22 1
2.1506e-10 3.14159 -2.68607 1.06957e-22 1
2.15775e-10 3.14159 -2.74358 1.07311e-22 1
2.16489e-10 3.14159 -2.80099 1.07666e-22 1
2.17204e-10 3.14159 -2.85831 1.08021e-22 1
2.17918e-10 3.14159 -2.91553 1.08376e-22 1
2.18633e-10 3.14159 -2.97267 1.08733e-22 1
2.19347e-10 3.14159 -3.0297 1.0909e-22 1
2.20062e-10 3.14159 -3.08665 1.09447e-22 1
2.20776e-10 3.14159 -3.1435 1.09805e-22 1
2.2149e-10 3.14159 3.08293 1.10159e-22 1
2.22205e-10 3.14159 3.02626 1.10514e-22 1
2.22919e-10 3.14159 2.96968 1.10869e-22 1
2.23634e-10 3.14159 2.9132 1.11224e-22 1
2.24348e-10 3.14159 2.8568 1.11581e-22 1
2.25063e-10 3.14159 2.80049 1.11937e-22 1
2.25777e-10 3.14159 2.74428 1.12295e-22 1
2.26492e-10 3.14159 2.68815 1.12653e-22 1
2.27206e-10 3.14159 2.63211 1.13006e-22 1
2.27921e-10 3.14159 2.57616 1.13361e-22 1
2.28635e-10 3.14159 2.5203 1.13716e-22 1
2.2935e-10 3.14159 2.46452 1.14071e-22 1
2.30064e-10 3.14159 2.40883 1.14427e-22 1
2.30779e-10 3.14159 2.35323 1.14784e-22 1
2.31493e-10 3.14159 2.29771 1.15141e-22 1
2.32208e-10 3.14159 2.24228 1.15498e-22 1
2.32922e-10 3.14159 2.18693 1.15852e-22 1
2.33637e-10 3.14159 2.13167 1.16206e-22 1
2.34351e-10 3.14159 2.0765 1.1656e-22 1
2.35066e-10 3.14159 2.0214 1.16915e-22 1
2.3578e-10 3.14159 1.96639 1.17271e-22 1
2.36495e-10 3.14159 1.91147 1.17627e-22 1
2.37209e-10 3.14159 1.85662 1.17984e-22 1
2.37924e-10 3.14159 1.80186 1.18341e-22 1
2.38638e-10 3.14159 1.74719 1.18699e-22 1
2.39353e-10 3.14159 1.69259 1.19052e-22 1
2.40067e-10 3.14159 1.63807 1.19406e-22 1
2.40782e-10 3.14159 1.58364 1.19761e-22 1
2.41496e-10 3.14159 1.52929 1.20116e-22 1
2.42211e-10 3.14159 1.47501 1.20471e-22 1
2.42925e-10 3.14159 1.42082 1.20828e-22 1
2.4364e-10 3.14159 1.36671 1.21184e-22 1
2.44354e-10 3.14159 1.31267 1.21541e-22 1
2.45069e-10 3.14159 1.25872 1.21899e-22 1
2.45783e-10 3.14159 1.20484 1.22257e-22 1
2.46497e-10 3.14159 1.15105 1.22611e-22 1
2.47212e-10 3.14159 1.09733 1.22965e-22 1
2.47926e-10 3.14159 1.04369 1.2332e-22 1
2.48641e-10 3.14159 0.990121 1.23675e-22 1
2.49355e-10 3.14159 0.936633 1.24031e-22 1
2.5007e-10 3.14159 0.883222 1.24388e-22 1
2.50784e-10 3.14159 0.829887 1.24744e-22 1
2.51499e-10 3.14159 0.776628 1.25102e-22 1
2.52213e-10 3.14159 0.723446 1.2546e-22 1
2.52928e-10 3.14159 0.670339 1.25813e-22 1
2.53642e-10 3.14159 0.617306 1.26167e-22 1
2.54357e-10 3.14159 0.564348 1.26521e-22 1
2.55071e-10 3.14159 0.511464 1.26876e-22 1
2.55786e-10 3.14159 0.458654 1.27232e-22 1
2.565e-10 3.14159 0.405917 1.27588e-22 1
2.57215e-10 3.14159 0.353254 1.27944e-22 1
2.57929e-10 3.14159 0.300664 1.28301e-22 1
2.58644e-10 3.14159 0.248148 1.28658e-22 1
2.59358e-10 3.14159 0.195704 1.29016e-22 1
2.60073e-10 3.14159 0.143332 1.29375e-22 1
2.60787e-10 3.14159 0.0910337 1.29728e-22 1
2.61502e-10 3.14159 0.0388062 1.30083e-22 1
2.62216e-10 3.14159 -0.0133503 1.30438e-22 1
2.62931e-10 3.14159 -0.0654359 1.30793e-22 1
2.63645e-10 3.14159 -0.117451 1.31149e-22 1
2.6436e-10 3.14159 -0.169395 1.31505e-22 1
2.65074e-10 3.14159 -0.22127 1.31862e-22 1
2.65789e-10 3.14159 -0.273074 1.32219e-22 1
2.66503e-10 3.14159 -0.324808 1.32576e-22 1
2.67218e-10 3.14159 -0.376472 1.32935e-22 1
2.67932e-10 3.14159 -0.428067 1.33288e-22 1
2.68647e-10 3.14159 -0.479594 1.33642e-22 1
2.69361e-10 3.14159 -0.531053 1.33997e-22 1
2.70076e-10 3.14159 -0.582443 1.34352e-22 1
2.7079e-10 3.14159 -0.633766 1.34707e-22 1
2.71504e-10 3.14159 -0.685021 1.35063e-22 1
2.72219e-10 3.14159 -0.736208 1.35419e-22 1
2.72933e-10 3.14159 -0.787329 1.35776e-22 1
2.73648e-10 3.14159 -0.838382 1.36133e-22 1
2.74362e-10 3.14159 -0.889368 1.36491e-22 1
2.75077e-10 3.14159 -0.940288 1.36849e-22 1
2.75791e-10 3.14159 -0.991141 1.37203e-22 1
2.76506e-10 3.14159 -1.04193 1.37557e-22 1
2.7722e-10 3.14159 -1.09265 1.37911e-22 1
2.77935e-10 3.14159 -1.14331 1.38266e-22 1
2.78649e-10 3.14159 -1.1939 1.38621e-22 1
2.79364e-10 3.14159 -1.24443 1.38977e-22 1
2.80078e-10 3.14159 -1.29489 1.39333e-22 1
2.80793e-10 3.14159 -1.34529 1.3969e-22 1
2.81507e-10 3.14159 -1.39562 1.40047e-22 1
2.82222e-10 3.14159 -1.44589 1.40405e-22 1
2.82936e-10 3.14159 -1.4961 1.40763e-22 1
2.83651e-10 3.14159 -1.54624 1.41121e-22 1
2.84365e-10 3.14159 -1.59632 1.41475e-22 1
2.8508e-10 3.14159 -1.64634 1.41829e-22 1
2.85794e-10 3.14159 -1.69629 1.42184e-22 1
2.86509e-10 3.14159 -1.74618 1.42539e-22 1
2.87223e-10 3.14159 -1.79601 1.42894e-22 1
2.87938e-10 3.14159 -1.84578 1.4325e-22 1
2.88652e-10 3.14159 -1.89548 1.43606e-22 1
2.89367e-10 3.14159 -1.94513 1.43963e-22 1
2.90081e-10 3.14159 -1.99471 1.4432e-22 1
2.90796e-10 3.14159 -2.04423 1.44678e-22 1
2.9151e-10 3.14159 -2.09369 1.45036e-22 1
2.92225e-10 3.14159 -2.14309 1.45395e-22 1
2.92939e-10 3.14159 -2.19243 1.45748e-22 1
2.93654e-10 3.14159 -2.24171 1.46102e-22 1
2.94368e-10 3.14159 -2.29093 1.46457e-22 1
2.95083e-10 3.14159 -2.34009 1.46812e-22 1
2.95797e-10 3.14159 -2.38919 1.47167e-22 1
2.96511e-10 3.14159 -2.43823 1.47523e-22 1
2.97226e-10 3.14159 -2.48721 1.47879e-22 1
2.9794e-10 3.14159 -2.53613 1.48236e-22 1
2.98655e-10 3.14159 -2.585 1.48593e-22 1
2.99369e-10 3.14159 -2.6338 1.4895e-22 1
3.00084e-10 3.14159 -2.68255 1.49308e-22 1
3.00798e-10 3.14159 -2.73124 1.49667e-22 1
3.01513e-10 3.14159 -2.77987 1.5002e-22 1
3.02227e-10 3.14159 -2.82844 1.50374e-22 1
3.02942e-10 3.14159 -2.87696 1.50728e-22 1
3.03656e-10 3.14159 -2.92542 1.51083e-22 1
3.04371e-10 3.14159 -2.97382 1.51438e-22 1
3.05085e-10 3.14159 -3.02216 1.51793e-22 1
3.058e-10 3.14159 -3.07045 1.52149e-22 1
3.06514e-10 3.14159 -3.11869 1.52505e-22 1
3.07229e-10 3.14159 -3.16686 1.52862e-22 1
3.07943e-10 3.14159 3.0682 1.53219e-22 1
3.08658e-10 3.14159 3.02014 1.53576e-22 1
3.09372e-10 3.14159 2.97213 1.53934e-22 1
3.10087e-10 3.14159 2.92418 1.54293e-22 1
3.10801e-10 3.14159 2.87628 1.54651e-22 1
3.11516e-10 3.14159 2.82844 1.55005e-22 1
3.1223e-10 3.14159 2.78065 1.55359e-22 1
3.12945e-10 3.14159 2.73292 1.55714e-22 1
3.13659e-10 3.14159 2.68524 1.56068e-22 1
3.14374e-10 3.14159 2.63762 1.56424e-22 1
3.15088e-10 3.14159 2.59005 1.56779e-22 1
3.15803e-10 3.14159 2.54253 1.57135e-22 1
3.16517e-10 3.14159 2.49507 1.57492e-22 1
3.17232e-10 3.14159 2.44766 1.57849e-22 1
3.17946e-10 3.14159 2.40031 1.58206e-22 1
3.18661e-10 3.14159 2.353 1.58564e-22 1
3.19375e-10 3.14159 2.30576 1.58922e-22 1
3.20089e-10 3.14159 2.25856 1.5928e-22 1
3.20804e-10 3.14159 2.21142 1.59634e-22 1
3.21518e-10 3.14159 2.16433 1.59987e-22 1
3.22233e-10 3.14159 2.11729 1.60341e-22 1
3.22947e-10 3.14159 2.0703 1.60696e-22 1
3.23662e-10 3.14159 2.02337 1.61051e-22 1
3.24376e-10 3.14159 1.97649 1.61406e-22 1
3.25091e-10 3.14159 1.92966 1.61762e-22 1
3.25805e-10 3.14159 1.88288 1.62118e-22 1
3.2652e-10 3.14159 1.83615 1.62474e-22 1
3.27234e-10 3.14159 1.78947 1.62831e-22 1
3.27949e-10 3.14159 1.74284 1.63188e-22 1
3.28663e-10 3.14159 1.69627 1.63546e-22 1
3.29378e-10 3.14159 1.64975 1.63904e-22 1
3.30092e-10 3.14159 1.60327 1.64262e-22 1
3.30807e-10 3.14159 1.55685 1.64621e-22 1
3.31521e-10 3.14159 1.51048 1.64974e-22 1
3.32236e-10 3.14159 1.46415 1.65328e-22 1
3.3295e-10 3.14159 1.41788 1.65682e-22 1
3.33665e-10 3.14159 1.37166 1.66037e-22 1
3.34379e-10 3.14159 1.32548 1.66392e-22 1
3.35094e-10 3.14159 1.27936 1.66747e-22 1
3.35808e-10 3.14159 1.23328 1.67103e-22 1
3.36523e-10 3.14159 1.18725 1.67459e-22 1
3.37237e-10 3.14159 1.14128 1.67816e-22 1
3.37952e-10 3.14159 1.09535 1.68172e-22 1
3.38666e-10 3.14159 1.04947 1.6853e-22 1
3.39381e-10 3.14159 1.00363 1.68887e-22 1
3.40095e-10 3.14159 0.957851 1.69245e-22 1
3.4081e-10 3.14159 0.912116 1.69604e-22 1
3.41524e-10 3.14159 0.866429 1.69962e-22 1
3.42239e-10 3.14159 0.82079 1.70316e-22 1
3.42953e-10 3.14159 0.775198 1.7067e-22 1
3.43668e-10 3.14159 0.729654 1.71024e-22 1
3.44382e-10 3.14159 0.684157 1.71378e-22 1
3.45096e-10 3.14159 0.638707 1.71733e-22 1
3.45811e-10 3.14159 0.593304 1.72088e-22 1
3.46525e-10 3.14159 0.547947 1.72444e-22 1
3.4724e-10 3.14159 0.502638 1.728e-22 1
3.47954e-10 3.14159 0.457374 1.73156e-22 1
3.48669e-10 3.14159 0.412158 1.73512e-22 1
